"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"vilname","upperLeft","76.437028285071975","68.5015470000764","objectid","latitude","longitude","lgd_state_","lgd_distri","Pincode","schcd","School","Mngt Code","Cat_Code","Type Code","Rural_Urban","Category","School Type","stcode11","dtcode11","sdtcode11","Sub-district","subdt_lgd","vilcode11","State","District","Village","Management","Location","udise_stco","esriGeometryPoint","102100","3857","objectid","esriFieldTypeOID","objectid","","936803","30.787578","76.350972999999996","3","30","141411","03080505501","GPS NANGLAN","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032947","PUNJAB","Fatehgarh Sahib","Nanglan (316)","Department of Education","Rural","03","111193","-47165"
"","","76.437028285071975","35.032118000555933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","latitude","esriFieldTypeDouble","latitude","","937004","30.799287","76.351545000000002","3","30","141801","03080501701","GPS BILASPUR","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032948","PUNJAB","Fatehgarh Sahib","Bilaspur (317)","Department of Education","Rural","03","111194","-47185"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","longitude","esriFieldTypeDouble","longitude","","938076","30.858765999999999","76.351208999999997","3","30","141801","03080504801","GPS MANELI","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032972","PUNJAB","Fatehgarh Sahib","Maneli (310)","Department of Education","Rural","03","111194","-47286"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lgd_state_","esriFieldTypeInteger","lgd_state_","","938371","30.870076999999998","76.352234999999993","3","42","140112","03070201101","GPS BASSI GUJJRAN","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038834","PUNJAB","Rupnagar","Bassi Gujjran (287)","Department of Education","Rural","03","111195","-47305"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lgd_distri","esriFieldTypeInteger","lgd_distri","","940411","30.985363","76.352140000000006","3","40","144522","03060209601","GPS PARAG PUR","1","1","3","1","Primary","Co-education","03","039","00219","Balachaur","219","032375","PUNJAB","Shahid Bhagat Singh Nagar","Paragpur (438)","Department of Education","Rural","03","111195","-47501"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pincode","esriFieldTypeInteger","Pincode","","940412","30.985363","76.352140000000006","3","40","144522","03060203301","GPS DUBHALI","1","1","3","1","Primary","Co-education","03","039","00219","Balachaur","219","032375","PUNJAB","Shahid Bhagat Singh Nagar","Paragpur (438)","Department of Education","Rural","03","111195","-47501"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schcd","esriFieldTypeString","schcd","11","937356","30.817178999999999","76.402077000000006","3","30","140802","03080502801","GPS GAGARWAL","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032958","PUNJAB","Fatehgarh Sahib","Gaggarwal (288)","Department of Education","Rural","03","111268","-47215"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schname","esriFieldTypeString","School","150","938578","30.882066999999999","76.401757000000003","3","42","140112","03070207602","GMS MANNE MAJRA","1","7","3","2","Upper Pr. and Secondary","Co-education","03","051","00265","Chamkaur Sahib","265","","PUNJAB","Rupnagar"," ","Department of Education","Urban","03","111267","-47325"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schmgt","esriFieldTypeInteger","Mngt Code","","939765","30.936858999999998","76.401071000000002","3","42","140111","03070201405","SHAHID BHAGAT SINGH PUBLIC HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","051","00265","Chamkaur Sahib","265","038791","PUNJAB","Rupnagar","Bela (141)","Pvt. Unaided (Recognized)","Rural","03","111266","-47418"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schcat","esriFieldTypeInteger","Cat_Code","","939992","30.947693000000001","76.401542000000006","3","42","140111","03070200301","GPS ATTARI","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038794","PUNJAB","Rupnagar","Attari (101)","Department of Education","Rural","03","111267","-47437"
