"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935652","30.723732999999999","76.189284999999998","3","36","141401","03090404903","ST. MOTHER TERESA PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033202","PUNJAB","Ludhiana","Kauri (324)","Pvt. Unaided (Recognized)","Rural","03","221916","-94114"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935657","30.724036999999999","76.189907000000005","3","36","141401","03090404901","GPS KAURI","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033202","PUNJAB","Ludhiana","Kauri (324)","Department of Education","Rural","03","221917","-94115"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936147","30.746721999999998","76.188576999999995","3","36","141417","03091001401","GPS CHAK MAAFI","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033165","PUNJAB","Ludhiana","Chak Muafi (226)","Department of Education","Rural","03","221914","-94192"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934073","30.648472999999999","76.119074999999995","3","36","141401","03090407901","GPS ROHNO KHURD","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033240","PUNJAB","Ludhiana","Rohnon Khurd (265)","Department of Education","Rural","03","221711","-93859"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934926","30.690847000000002","76.118002000000004","3","36","141414","03090404701","GPS KAMMA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033226","PUNJAB","Ludhiana","Kamma (249)","Department of Education","Rural","03","221708","-94002"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933213","30.601765","76.160409999999999","3","30","147203","03080212201","GPS SHAMSPUR","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032839","PUNJAB","Fatehgarh Sahib","Shamashpur (168)","Department of Education","Rural","03","221831","-93701"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934441","30.667964000000001","76.161345999999995","3","36","141414","03090406801","GPS NARAINGARH","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033233","PUNJAB","Ludhiana","Naraingarh (242)","Department of Education","Rural","03","221834","-93925"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933193","30.600736000000001","76.160015999999999","3","30","147203","03080212202","GSSS SHAMSPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","040","00222","Amloh","222","032839","PUNJAB","Fatehgarh Sahib","Shamashpur (168)","Department of Education","Rural","03","221830","-93697"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933534","30.618414000000001","76.160026999999999","3","30","147203","03080205603","GLOBAL PUBLIC SEN SEC SCHOOL KAULGARH","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032849","PUNJAB","Fatehgarh Sahib","Kaulgarh (167)","Pvt. Unaided (Recognized)","Rural","03","221830","-93757"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933329","30.607942999999999","76.203924000000001","3","30","147203","03080203501","GPS CHEHLAN","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032860","PUNJAB","Fatehgarh Sahib","Chehlan (22)","Department of Education","Rural","03","221958","-93722"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934298","30.660193","76.203377000000003","3","30","147301","03080209101","GPS SALANA J.S.W","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032864","PUNJAB","Fatehgarh Sahib","Salana Jiwan Singh Wala (11)","Department of Education","Rural","03","221957","-93899"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934869","30.688098","76.204432999999995","3","36","141401","03090405101","GPS KHATRA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033197","PUNJAB","Ludhiana","Khatra (240)","Department of Education","Rural","03","221960","-93993"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934943","30.691506","76.201550999999995","3","36","141401","03090405102","GMS KHATRA","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","033197","PUNJAB","Ludhiana","Khatra (240)","Department of Education","Rural","03","221951","-94005"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935666","30.724205000000001","76.202862999999994","3","36","141401","03090404902","GMS KAURI","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","","PUNJAB","Ludhiana"," ","Department of Education","Rural","03","221955","-94115"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936044","30.742096","76.203005000000005","3","36","141417","03091003001","GPS Kalal Majra","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033167","PUNJAB","Ludhiana","Kalal Majra (225)","Department of Education","Rural","03","221956","-94176"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936048","30.742187000000001","76.203338000000002","3","36","141417","03091003003","NANAKANA SAHIB PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00224","Samrala","224","033167","PUNJAB","Ludhiana","Kalal Majra (225)","Pvt. Unaided (Recognized)","Rural","03","221957","-94176"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936066","30.742944999999999","76.202320999999998","3","36","141417","03091003002","GHS KALAL MAJRA\n","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00224","Samrala","224","033167","PUNJAB","Ludhiana","Kalal Majra (225)","Department of Education","Rural","03","221954","-94179"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933685","30.627351000000001","76.219086000000004","3","30","147203","03080206601","GPS MAJRA MANNA SINGH WALA","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032862","PUNJAB","Fatehgarh Sahib","Majra Manna Singh Wala (16)","Department of Education","Rural","03","222002","-93787"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935190","30.701533999999999","76.218914999999996","3","36","141401","03090409107","S.V.N. PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","222002","-94039"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935218","30.702431000000001","76.217817999999994","3","36","141401","03090409202","PUBLIC MODEL SCHOOL\n","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","221999","-94042"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933745","30.631879000000001","76.281649000000002","3","30","147301","03080206001","GPS KUMBH","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032891","PUNJAB","Fatehgarh Sahib","Kumbh (67)","Department of Education","Rural","03","222185","-93803"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933814","30.635300000000001","76.2821","3","30","147301","03080206003","C S INTERNATIONAL SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032891","PUNJAB","Fatehgarh Sahib","Kumbh (67)","Pvt. Unaided (Recognized)","Rural","03","222186","-93814"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934238","30.657299999999999","76.281099999999995","3","30","147301","03080211904","MANAS PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","040","00222","Amloh","222","032889","PUNJAB","Fatehgarh Sahib","Jasran (2) (Part)","Pvt. Unaided (Recognized)","Urban","03","222183","-93889"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934285","30.659400000000002","76.2821","3","30","147301","03080211907","SANT ASHRAM MODEL SCHOOL","5","1","3","2","Primary","Co-education","03","040","00222","Amloh","222","032889","PUNJAB","Fatehgarh Sahib","Jasran (2) (Part)","Pvt. Unaided (Recognized)","Urban","03","222186","-93896"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934303","30.660499999999999","76.280100000000004","3","30","147301","03080211902","PUNJAB PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","040","00222","Amloh","222","032889","PUNJAB","Fatehgarh Sahib","Jasran (2) (Part)","Pvt. Unaided (Recognized)","Urban","03","222180","-93900"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934323","30.661899999999999","76.280799999999999","3","30","147301","03080211503","SHAHEED BHAGAT SINGH MEMORIAL PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032889","PUNJAB","Fatehgarh Sahib","Jasran (2) (Part)","Pvt. Unaided (Recognized)","Urban","03","222182","-93904"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934379","30.664300000000001","76.280299999999997","3","30","147301","03080211905","NEW ENGLISH MODELSEN. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032889","PUNJAB","Fatehgarh Sahib","Jasran (2) (Part)","Pvt. Unaided (Recognized)","Urban","03","222181","-93912"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934445","30.668037999999999","76.283516000000006","3","30","147301","03080211601","GSSS BOY GOBINDGARH","1","5","1","2","Up. Pr. Secondary and Higher Sec","Boys","03","040","00222","Amloh","222","032887","PUNJAB","Fatehgarh Sahib","Nasrali (63)","Department of Education","Urban","03","222190","-93925"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934506","30.670933999999999","76.282393999999996","3","30","147301","03080209505","LADY LRD PUBLIC SCHOOL","5","1","3","2","Primary","Co-education","03","040","00222","Amloh","222","032887","PUNJAB","Fatehgarh Sahib","Nasrali (63)","Pvt. Unaided (Recognized)","Urban","03","222187","-93935"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935713","30.726458000000001","76.281300000000002","3","30","141411","03080509101","GPS KOTLA AJNER","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032906","PUNJAB","Fatehgarh Sahib","Kotla Ajner (206)","Department of Education","Rural","03","222184","-94123"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935723","30.726827","76.280410000000003","3","30","141411","03080509102","GMS KOTLA AJNER","1","4","3","1","Upper Primary only","Co-education","03","040","00223","Khamanon","223","032906","PUNJAB","Fatehgarh Sahib","Kotla Ajner (206)","Department of Education","Rural","03","222181","-94124"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933672","30.626317","76.248851000000002","3","30","147203","03080209403","DESH BHAGAT GLOBAL SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032870","PUNJAB","Fatehgarh Sahib","Saunti (30)","Pvt. Unaided (Recognized)","Rural","03","222089","-93784"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933866","30.637986000000001","76.249041000000005","3","30","147203","03080209201","GPS SALANI","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032881","PUNJAB","Fatehgarh Sahib","Salani (66)","Department of Education","Rural","03","222090","-93823"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935570","30.720682","76.247364000000005","3","36","141417","03090405603","GSSS LALHERI","1","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033184","PUNJAB","Ludhiana","Lalheri (219)","Department of Education","Rural","03","222085","-94103"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933526","30.618041000000002","76.246685999999997","3","30","147203","03080209401","GPS SAUNTI","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032870","PUNJAB","Fatehgarh Sahib","Saunti (30)","Department of Education","Rural","03","222083","-93756"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934708","30.680662000000002","76.246191999999994","3","36","141401","03090401901","GPS BULLEPUR","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033195","PUNJAB","Ludhiana","Bullepur (222)","Department of Education","Rural","03","222081","-93968"
