"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schtype","esriFieldTypeInteger","Type Code","","937848","30.845973000000001","76.165840000000003","3","36","141114","03091003503","SENTINEL INTERNATIONAL SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00224","Samrala","224","033111","PUNJAB","Ludhiana","Ladhran (86)","Pvt. Unaided (Recognized)","Rural","03","887389","-378113"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rururb","esriFieldTypeString","Rural_Urban","50","935220","30.702591000000002","76.164426000000006","3","36","141414","03090404003","DELHI PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033222","PUNJAB","Ludhiana","Ikolahi (326)","Pvt. Unaided (Recognized)","Rural","03","887373","-376168"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_cat","esriFieldTypeString","Category","50","939132","30.910478999999999","76.164438000000004","3","36","141115","03090708402","SAHIBZADA ZORAWAR SINGH JI PUBLIC SCHOOL\n","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00224","Samrala","224","033080","PUNJAB","Ludhiana","Rajgarh (76)","Pvt. Unaided (Recognized)","Rural","03","887373","-378988"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_typ","esriFieldTypeString","School Type","30","939236","30.916049000000001","76.164428000000001","3","36","141115","03090708401","GPS Rajgarh","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033080","PUNJAB","Ludhiana","Rajgarh (76)","Department of Education","Rural","03","887373","-379064"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stcode11","esriFieldTypeString","stcode11","2","936274","30.754107000000001","76.099374999999995","3","36","141412","03090406401","GPS Mandiala Kalan","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033211","PUNJAB","Ludhiana","Mandiala Kalan (151)","Department of Education","Rural","03","886615","-376867"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtcode11","esriFieldTypeString","dtcode11","3","936291","30.754743999999999","76.098185999999998","3","36","141412","03090406402","SRI GURU HARGOBIND SAHIB SEN SEC PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033211","PUNJAB","Ludhiana","Mandiala Kalan (151)","Pvt. Unaided (Recognized)","Rural","03","886601","-376875"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtcode11","esriFieldTypeString","sdtcode11","5","937376","30.818757999999999","76.098014000000006","3","36","141418","03091003101","GPS KHAIRA","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033119","PUNJAB","Ludhiana","Khaira (336)","Department of Education","Rural","03","886599","-377743"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtname","esriFieldTypeString","Sub-district","30","937377","30.818769","76.097853000000001","3","36","141418","03091003102","GMS KHAIRA","1","4","3","1","Upper Primary only","Co-education","03","041","00224","Samrala","224","033119","PUNJAB","Ludhiana","Khaira (336)","Department of Education","Rural","03","886597","-377744"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","subdt_lgd","esriFieldTypeInteger","subdt_lgd","","939092","30.908740000000002","76.097898000000001","3","36","141126","03090612101","GPS PRITHIPUR","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033380","PUNJAB","Ludhiana","Pirthipur (201)","Department of Education","Rural","03","886598","-378965"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilcode11","esriFieldTypeString","vilcode11","6","939101","30.909088000000001","76.097763","3","36","141126","03090612102","SATYA BHARTI SCHOOL, PRITHIPUR\n","5","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033380","PUNJAB","Ludhiana","Pirthipur (201)","Pvt. Unaided (Recognized)","Rural","03","886596","-378970"
