"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938057","30.857437000000001","75.886953000000005","3","36","141016","03090507213","INDIAN PUB. SR. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884140","-378268",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937935","30.851144999999999","75.904241999999996","3","36","141016","03090512503","NEEL KAMAL PUBLIC SCHOOL LOHARA","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884341","-378183",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937947","30.851780999999999","75.904465000000002","3","36","141016","03090507941","N.P. MODEL HIGH SCHOOL LOHARA","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884344","-378192",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938053","30.857292000000001","75.904319999999998","3","36","141003","03090512507","SMT.GIAN DEVI BAWA SEN.SEC. SCHOOL\n","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884342","-378266",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938092","30.859306","75.904762000000005","3","36","141003","03090512510","PREACH CONVENT INTERNATIONAL SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884347","-378294",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938111","30.860085999999999","75.904549000000003","3","36","141010","03090505806","G.K PUBLIC SCHOOL GIASPURA","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884345","-378304",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933177","30.599623000000001","75.897537999999997","3","737","148023","03160109001","GPS FALOND KALAN","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039467","PUNJAB","Malerkotla","Phalaud Kalan (30)","Department of Education","Rural","03","884263","-374774",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933471","30.615278","75.897401000000002","3","36","141119","03090106502","GMS SOHIAN","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033286","PUNJAB","Ludhiana","Sohian (404)","Department of Education","Rural","03","884262","-374986",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933485","30.615763999999999","75.897633999999996","3","36","141119","03090106501","GPS SOHIAN","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033286","PUNJAB","Ludhiana","Sohian (404)","Department of Education","Rural","03","884264","-374992",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937905","30.849105000000002","75.896518999999998","3","36","141016","03090507943","S.D. GUPTA MEMORIAL CONVENT SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884251","-378155",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937988","30.854046","75.897447","3","36","141014","03090506710","SHIV MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884262","-378222",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937998","30.854787000000002","75.896462","3","36","141016","03090505839","R.S. PUB. SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884251","-378232",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938028","30.856152000000002","75.896056000000002","3","36","141016","03090507221","HANS VIDYA MANDIR LUHARA","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884246","-378251",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938062","30.857658000000001","75.896341000000007","3","36","141016","03090512509","Virasat Public School","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884249","-378271",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938074","30.858637000000002","75.897328999999999","3","36","141016","03090505813","DR. AMBEDKAR VIDYA MANDIR SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884261","-378285",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938124","30.860509","75.896770000000004","3","36","141013","03090512511","ADARSH SEN. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884254","-378310",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936208","30.75027","75.886065000000002","3","36","141206","03090102301","GPS GURM","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033519","PUNJAB","Ludhiana","Guram (321)","Department of Education","Rural","03","884130","-376815",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938063","30.857752000000001","75.886027999999996","3","36","141016","03090506364","VISHAL PUB. SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884129","-378273",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938096","30.859424000000001","75.885316000000003","3","36","141016","03090507232","G.S MEMORIAL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884121","-378295",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932962","30.588023","75.885161999999994","3","737","148019","03160106001","Shahid Jagtar Singh GPS Balewal","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039465","PUNJAB","Malerkotla","Balewal (32)","Department of Education","Rural","03","884119","-374617",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938125","30.860648999999999","75.884907999999996","3","36","141001","03090507215","KRISHNA CONVENT SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884116","-378312",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932345","30.556346000000001","75.804811999999998","3","737","148023","03160102001","SUTANTRTA SANGRAMI KARTAR SINGH GOVT PRIMARY SCHOOL SHEKHUPUR KHURD","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039439","PUNJAB","Malerkotla","Shekhupur Khurd (52)","Department of Education","Rural","03","883183","-374188",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932354","30.556729000000001","75.805755000000005","3","737","148023","03160100602","GSSS CHAK SHEKHUPUR KALAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","797","00269","Malerkotla","269","039439","PUNJAB","Malerkotla","Shekhupur Khurd (52)","Department of Education","Rural","03","883194","-374193",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937883","30.847823000000002","75.80489","3","36","142022","03090505604","SRI GURU HARGOBIND PUBLIC SCHOOL\n","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033589","PUNJAB","Ludhiana","Thakarwal (280)","Pvt. Unaided (Recognized)","Rural","03","883184","-378138",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932441","30.559670000000001","75.839931000000007","3","737","148023","03160106801","GPS IMMAMGARH","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039459","PUNJAB","Malerkotla","Amamgarh (59)","Department of Education","Rural","03","883592","-374233",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934827","30.686799000000001","75.839292999999998","3","36","141118","03090101406","MAYA DEVI GOEL PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00227","Ludhiana (East)","227","033544","PUNJAB","Ludhiana","Pohir 338)","Pvt. Unaided (Recognized)","Rural","03","883585","-375954",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933323","30.607567","75.931713999999999","3","36","141119","03090100901","GPS BORKARA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033285","PUNJAB","Ludhiana","Burkara (417)","Department of Education","Rural","03","884661","-374881",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933822","30.635781000000001","75.931145000000001","3","36","141119","03090107301","GPS RORRIAN","1","1","3","2","Primary","Co-education","03","041","00226","Payal","226","800193","PUNJAB","Ludhiana","Maloud (NP)","Department of Education","Urban","03","884655","-375263",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933891","30.638938","75.931320999999997","3","36","141119","03090107201","GPS SOMAL KHERI","1","1","3","2","Primary","Co-education","03","041","00226","Payal","226","","PUNJAB","Ludhiana"," ","Department of Education","Urban","03","884657","-375306",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935840","30.731735","75.931989000000002","3","36","141419","03090202202","GMS GHANGAS","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033320","PUNJAB","Ludhiana","Ghangas (212)","Department of Education","Rural","03","884665","-376563",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935848","30.731843000000001","75.931961999999999","3","36","141419","03090202201","GPS GHANGAS","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033320","PUNJAB","Ludhiana","Ghangas (212)","Department of Education","Rural","03","884664","-376565",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936922","30.794322000000001","75.931162","3","36","141206","03090104701","GPS PADDI","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033511","PUNJAB","Ludhiana","Paddi (254)","Department of Education","Rural","03","884655","-377412",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936676","30.779921999999999","75.930803999999995","3","36","141206","03090106201","GPS SILON KALAN","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033513","PUNJAB","Ludhiana","Silon Kalan (251)","Department of Education","Rural","03","884651","-377217",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935806","30.730253000000001","75.766814999999994","3","36","141108","03090802901","GPS KOT AGGAN","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033536","PUNJAB","Ludhiana","Kot-Aga (312)","Department of Education","Rural","03","882740","-376543",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936471","30.765388999999999","75.763076999999996","3","36","141203","03090803904","DRISHTI DR RC. JAIN INNOVATIVE PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033559","PUNJAB","Ludhiana","Narangwal (306)","Pvt. Unaided (Recognized)","Rural","03","882697","-377020",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932922","30.585929","75.834772999999998","3","737","148020","03160101802","GMS DHANNO","1","4","3","1","Upper Primary only","Co-education","03","797","00269","Malerkotla","269","039417","PUNJAB","Malerkotla","Jitwal Khurd (51)","Department of Education","Rural","03","883532","-374589",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937625","30.833812999999999","75.834179000000006","3","36","141116","03090503901","GPS MEHMOODPURA","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033573","PUNJAB","Ludhiana","Mahmudpura (275)","Department of Education","Rural","03","883525","-377948",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937942","30.851659999999999","75.898517999999996","3","36","141016","03090512505","S.J PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884275","-378190",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937968","30.852827000000001","75.897981999999999","3","36","141014","03090507220","SHIV MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884268","-378206",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938032","30.856366999999999","75.898263","3","36","141016","03090505851","LITTLE CHAMP PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884272","-378254",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932953","30.587654000000001","76.220502999999994","3","30","147203","03080204702","GMS HARIPUR","1","4","3","1","Upper Primary only","Co-education","03","040","00222","Amloh","222","032810","PUNJAB","Fatehgarh Sahib","Haripur (64)","Department of Education","Rural","03","888026","-374612",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933023","30.591063999999999","76.220648999999995","3","30","147203","03080204701","GPS HARIPUR","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032810","PUNJAB","Fatehgarh Sahib","Haripur (64)","Department of Education","Rural","03","888028","-374658",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933157","30.598367","76.220473999999996","3","30","147203","03080206901","GPS MANGARH","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032857","PUNJAB","Fatehgarh Sahib","Mangarh (25)","Department of Education","Rural","03","888026","-374757",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935140","30.699352000000001","76.219797","3","36","141401","03090410201","LALA SARKARU MAL SARVHITKARI SR.SEC.VIDYA MANDIR\n","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","888018","-376125",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935276","30.70513","76.219815999999994","3","36","141401","03090409901","GURU KIRPA VIDYA MANDIR","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","888018","-376203",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936226","30.751217","76.219694000000004","3","36","141417","03091005502","GHS SALAUDI","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00224","Samrala","224","033168","PUNJAB","Ludhiana","Salodi (169)","Department of Education","Rural","03","888017","-376828",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936225","30.751217","76.219694000000004","3","36","141417","03091005501","GPS SALAUDI","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033168","PUNJAB","Ludhiana","Salodi (169)","Department of Education","Rural","03","888017","-376828",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933516","30.617494000000001","76.093153999999998","3","36","141414","03090408202","GMS TURMARI","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","033248","PUNJAB","Ludhiana","Turmari (184)","Department of Education","Rural","03","886542","-375016",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933825","30.635936999999998","76.093603999999999","3","36","141414","03090402802","SATYA BHARTI SCHOOL, FATEHPUR\n","5","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033245","PUNJAB","Ludhiana","Panjrukha (266)","Pvt. Unaided (Recognized)","Rural","03","886548","-375266",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935797","30.730017","76.092696000000004","3","36","141416","03090204301","GPS MAJRI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033331","PUNJAB","Ludhiana","Majri (234)","Department of Education","Rural","03","886537","-376540",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936028","30.741240999999999","76.092921000000004","3","36","141412","03090400601","GMS ASGRIPUR","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","033219","PUNJAB","Ludhiana","Asgaripur (156)","Department of Education","Rural","03","886540","-376692",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933852","30.636952000000001","76.093754000000004","3","36","141414","03090402801","GPS FATEHPUR","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033245","PUNJAB","Ludhiana","Panjrukha (266)","Department of Education","Rural","03","886549","-375279",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936339","30.757315999999999","76.094365999999994","3","36","141412","03090410001","B.Z.S.F.S PUBLIC SEN SEC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033211","PUNJAB","Ludhiana","Mandiala Kalan (151)","Pvt. Unaided (Recognized)","Rural","03","886556","-376910",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935208","30.701931999999999","76.210683000000003","3","36","141401","03090410701","GPS KHANNA NO. IV","1","1","3","2","Primary","Co-education","03","041","00225","Khanna","225","","PUNJAB","Ludhiana"," ","Department of Education","Urban","03","887912","-376160",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935325","30.707965000000002","76.210661999999999","3","36","141401","03090408505","A.S. MODREN SEN. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","887911","-376241",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936116","30.745259000000001","76.210012000000006","3","36","141417","03091005503","PLANET E SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00224","Samrala","224","033168","PUNJAB","Ludhiana","Salodi (169)","Pvt. Unaided (Recognized)","Rural","03","887904","-376747",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936557","30.770962000000001","76.209424999999996","3","36","141114","03091002201","GPS Gagra","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033170","PUNJAB","Ludhiana","Gagra (170)","Department of Education","Rural","03","887897","-377095",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936129","30.745961999999999","75.780466000000004","3","36","141203","03090803201","GPS LOHGARH","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033557","PUNJAB","Ludhiana","Lohgarh (309)","Department of Education","Rural","03","882899","-376756",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937922","30.850411999999999","75.780366999999998","3","36","142022","03090503806","SHRI BALA JI PREM ASHRAM AND NIKHIL VIDYALAYA","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","033590","PUNJAB","Ludhiana","Lalton Kalan (291)","Pvt. Unaided (Recognized)","Rural","03","882898","-378173",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937042","30.801515999999999","75.757267999999996","3","36","142029","03090804601","GPS RATTAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033566","PUNJAB","Ludhiana","Rattan (301)","Department of Education","Rural","03","882629","-377510",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937136","30.805834999999998","75.757306999999997","3","36","142029","03090803601","GPS MANSOORAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033593","PUNJAB","Ludhiana","Mansuran (290)","Department of Education","Rural","03","882629","-377568",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933942","30.64226","75.770955999999998","3","36","141205","03090803302","GSSS MAHERNA KALAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00229","Raikot","229","033715","PUNJAB","Ludhiana","Maherna Kalan (381)","Department of Education","Rural","03","882788","-375351",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935147","30.699781000000002","75.770674999999997","3","36","141205","03090804501","GPS RANGOOWAL","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033554","PUNJAB","Ludhiana","Ranguwala (347)","Department of Education","Rural","03","882785","-376130",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935153","30.699988000000001","75.770934999999994","3","36","141205","03090804502","GHS RANGOOWAL","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00227","Ludhiana (East)","227","033554","PUNJAB","Ludhiana","Ranguwala (347)","Department of Education","Rural","03","882788","-376133",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932552","30.566140999999998","76.121246999999997","3","30","147203","03080205503","GMS KAPOORGARH","1","4","3","1","Upper Primary only","Co-education","03","040","00222","Amloh","222","032830","PUNJAB","Fatehgarh Sahib","Kapurgarh (87)","Department of Education","Rural","03","886870","-374321",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932553","30.566140999999998","76.121246999999997","3","30","147203","03080205501","GPS KAPOORGARH","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032830","PUNJAB","Fatehgarh Sahib","Kapurgarh (87)","Department of Education","Rural","03","886870","-374321",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932963","30.588042000000002","76.122039000000001","3","30","147203","03080204001","GPS DEEVA GANDUAN","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032834","PUNJAB","Fatehgarh Sahib","Diwa Gandhuan (181)","Department of Education","Rural","03","886879","-374617",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933364","30.609784999999999","76.121143000000004","3","30","147203","03080206401","GPS LALLON KHURD","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032837","PUNJAB","Fatehgarh Sahib","Lallon Khurd (172)","Department of Education","Rural","03","886868","-374912",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937274","30.812107999999998","76.121922999999995","3","36","141114","03091004002","KHALSA HIGH SCHOOL","4","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00224","Samrala","224","033124","PUNJAB","Ludhiana","Madpur (143)","Government Aided","Rural","03","886878","-377653",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934039","30.646515000000001","76.172432999999998","3","30","147301","03080204401","GPS GHUTEEND","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032843","PUNJAB","Fatehgarh Sahib","Ghutind (164)","Department of Education","Rural","03","887466","-375409",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934044","30.646813000000002","76.172045999999995","3","30","147301","03080204402","GMS GHUTEEND","1","4","3","1","Upper Primary only","Co-education","03","040","00222","Amloh","222","032843","PUNJAB","Fatehgarh Sahib","Ghutind (164)","Department of Education","Rural","03","887461","-375413",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934893","30.689188000000001","76.171431999999996","3","36","141414","03090403905","SARASWATI INTERNATIONAL PUBLIC SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00225","Khanna","225","033231","PUNJAB","Ludhiana","Ikolaha (236)","Pvt. Unaided (Recognized)","Rural","03","887454","-375987",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931962","30.536456000000001","76.195807000000002","3","41","147202","03170409002","GHS KHANORA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","048","00252","Nabha","252","036430","PUNJAB","Patiala","Khanora (121)","Department of Education","Rural","03","887738","-373919",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932395","30.558159","76.196752000000004","3","30","147203","03080203002","GSSS BARAICHAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","040","00222","Amloh","222","032814","PUNJAB","Fatehgarh Sahib","Baraichan (70)","Department of Education","Rural","03","887749","-374213",""
