"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"vilname","upperLeft","38.218514142537281","68.5015470000764","objectid","latitude","longitude","lgd_state_","lgd_distri","Pincode","schcd","School","Mngt Code","Cat_Code","Type Code","Rural_Urban","Category","School Type","stcode11","dtcode11","sdtcode11","Sub-district","subdt_lgd","vilcode11","State","District","Village","Management","Location","udise_stco","esriGeometryPoint","102100","3857","objectid","esriFieldTypeOID","objectid","","939053","30.906580999999999","76.083651000000003","3","36","141126","03090612301","GPS RAIPUR BET","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033381","PUNJAB","Ludhiana","Raipur Bet (200)","Department of Education","Rural","03","221608","-94734"
"","","38.218514142537281","35.032118000555933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","latitude","esriFieldTypeDouble","latitude","","940960","31.045490999999998","76.061161999999996","3","40","144518","03060102501","GPS GARHI BHARATI","1","1","3","1","Primary","Co-education","03","039","00218","Nawanshahr","218","032269","PUNJAB","Shahid Bhagat Singh Nagar","Bazidpur (217)","Department of Education","Rural","03","221542","-95206"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","longitude","esriFieldTypeDouble","longitude","","940593","31.012188999999999","76.092026000000004","3","40","144517","03060100401","GPS BAIRSAL","1","1","3","1","Primary","Co-education","03","039","00218","Nawanshahr","218","032281","PUNJAB","Shahid Bhagat Singh Nagar","Bairsal (276)","Department of Education","Rural","03","221632","-95093"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lgd_state_","esriFieldTypeInteger","lgd_state_","","939586","30.929372999999998","76.027107000000001","3","36","141126","03090601401","GPS BHAINI DOABA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033426","PUNJAB","Ludhiana","Bhaini Doaba (24)","Department of Education","Rural","03","221443","-94811"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lgd_distri","esriFieldTypeInteger","lgd_distri","","940046","30.951588000000001","76.026707999999999","3","36","141127","03090607201","GPS JHUGIAN BEGA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033425","PUNJAB","Ludhiana","Jhugian Bega (37)","Department of Education","Rural","03","221442","-94887"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pincode","esriFieldTypeInteger","Pincode","","940804","31.029215000000001","76.026731999999996","3","40","144518","03060103402","GMS JULLAH MAJRA","1","4","3","1","Upper Primary only","Co-education","03","039","00218","Nawanshahr","218","032258","PUNJAB","Shahid Bhagat Singh Nagar","Jhungian (285)","Department of Education","Rural","03","221442","-95150"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schcd","esriFieldTypeString","schcd","11","940805","31.029223999999999","76.026680999999996","3","40","144417","03060103401","GPS JULLAH MAJRA","1","1","3","1","Primary","Co-education","03","039","00218","Nawanshahr","218","032258","PUNJAB","Shahid Bhagat Singh Nagar","Jhungian (285)","Department of Education","Rural","03","221442","-95150"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schname","esriFieldTypeString","School","150","940471","30.994046999999998","76.000690000000006","3","36","141127","03090605501","GPS GARHI FAZAL","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033419","PUNJAB","Ludhiana","Garhi Fazil (44)","Department of Education","Rural","03","221366","-95031"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schmgt","esriFieldTypeInteger","Mngt Code","","940847","31.035499000000002","75.999047000000004","3","40","144417","03060106001","GPS PHAMBRA","1","1","3","1","Primary","Co-education","03","039","00218","Nawanshahr","218","032224","PUNJAB","Shahid Bhagat Singh Nagar","Phambra (288)","Department of Education","Rural","03","221361","-95172"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schcat","esriFieldTypeInteger","Cat_Code","","939555","30.927669000000002","76.034931","3","36","141126","03090601601","GPS BHAINI KEEMA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033427","PUNJAB","Ludhiana","Bhaini Kima (23)","Department of Education","Rural","03","221466","-94805"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schtype","esriFieldTypeInteger","Type Code","","940249","30.966778000000001","76.023539","3","36","141127","03090613101","GPS BR SAILKIANA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033422","PUNJAB","Ludhiana","Salkiana (42)","Department of Education","Rural","03","221433","-94938"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rururb","esriFieldTypeString","Rural_Urban","50","940771","31.025037000000001","76.021895999999998","3","40","144518","03060103802","GMS KHARKUWAL","1","4","3","1","Upper Primary only","Co-education","03","039","00218","Nawanshahr","218","032258","PUNJAB","Shahid Bhagat Singh Nagar","Jhungian (285)","Department of Education","Rural","03","221428","-95136"
