"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","927854","30.377655000000001","75.856354999999994","3","43","148024","03160503704","SARDAR PATEL GREEN WOOD PUB.SEN.SEC.SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110473","-46472"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","921808","30.194368999999998","75.855727000000002","3","43","148002","03160903901","GPS KANOI","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039767","PUNJAB","Sangrur","Kanoi (46)","Department of Education","Rural","03","110472","-46162"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","927704","30.374407999999999","75.855050000000006","3","43","148024","03160503502","PUBLIC MODEL HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110471","-46466"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","923006","30.242006","75.853742999999994","3","43","148001","03160906003","SAVTANTARTA SANGRAMI JATHEDAR KARTAR SINGH DARVESH GOVT. SEN. SEC. SCHOOL(BOYS) SANGRUR","1","5","1","2","Up. Pr. Secondary and Higher Sec","Boys","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","110469","-46243"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925953","30.327210999999998","75.853725999999995","3","43","148034","03160503103","GSSS BENRA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00270","Dhuri","270","039624","PUNJAB","Sangrur","Benra (95)","Department of Education","Rural","03","110469","-46386"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926128","30.331842000000002","75.853043","3","43","148034","03160503101","GPS BENRA. I","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039624","PUNJAB","Sangrur","Benra (95)","Department of Education","Rural","03","110468","-46394"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920856","30.161104000000002","75.809875000000005","3","43","148028","03161207801","GPS LAKHMIRWALA","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039799","PUNJAB","Sangrur","Shahpur Khurd Alias Lakhmirwala (10)","Department of Education","Rural","03","110405","-46106"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923333","30.253695","75.871506999999994","3","43","148002","03160904706","SANGRUR PUBLIC SEN SEC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039764","PUNJAB","Sangrur","Mangwal (35)","Pvt. Unaided (Recognized)","Rural","03","110495","-46262"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927526","30.369765999999998","75.872147999999996","3","43","148024","03160504402","GPS MANJEET BUILDING DHURI","1","1","3","2","Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Urban","03","110496","-46458"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926444","30.338792000000002","75.696234000000004","3","43","148024","03161100702","GHS KUMBERWAL","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00270","Dhuri","270","039603","PUNJAB","Sangrur","Kumbarwal (47)","Department of Education","Rural","03","110240","-46406"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927000","30.354837","75.695138999999998","3","43","148024","03161104302","GHS RANGIAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00270","Dhuri","270","039602","PUNJAB","Sangrur","Rangian (34)","Department of Education","Rural","03","110238","-46433"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922072","30.20553","75.810777000000002","3","43","148002","03160908602","GSSS UPPLI CHATHA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039771","PUNJAB","Sangrur","Upli (7)","Department of Education","Rural","03","110407","-46181"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922788","30.233028000000001","75.862121999999999","3","43","148001","03160906002","SHAHEED BHAI MANI SINGH JI GOVT PRIMARY SMART SCHOOL","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","039765","PUNJAB","Sangrur","Kammo Majra Khurd (36)","Department of Education","Urban","03","110481","-46228"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928605","30.400380999999999","75.862656000000001","3","43","148024","03160504803","VIDYA SAGAR COLLEGE FOR GIRLS(COLLEGIATE SCHOOL)","5","11","2","1","Higher Secondary only/Jr. College","Girls","03","053","00270","Dhuri","270","039630","PUNJAB","Sangrur","Daulatpur (64)","Pvt. Unaided (Recognized)","Rural","03","110482","-46510"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923313","30.252993","75.860703000000001","3","43","148001","03160906008","PRAKASH CHILDREN ACADEMY","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","039764","PUNJAB","Sangrur","Mangwal (35)","Pvt. Unaided (Recognized)","Urban","03","110479","-46261"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927682","30.373968000000001","75.860893000000004","3","43","148024","03160503901","GPS WARD NO. II DHURI","1","1","3","2","Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Urban","03","110480","-46465"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927879","30.378509999999999","75.861557000000005","3","43","148024","03160501605","DR. BAKHSHI TIRATH SINGH MEMORIAL GURUKUL CONVENT SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110481","-46473"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924198","30.281808999999999","75.791835000000006","3","43","148034","03160901201","GPS CHANGAL","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039775","PUNJAB","Sangrur","Changal (18)","Department of Education","Rural","03","110379","-46310"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924977","30.302299000000001","75.792514999999995","3","43","148034","03160901202","GSSS CHANGAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039774","PUNJAB","Sangrur","Khilrian (19)","Department of Education","Rural","03","110380","-46344"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925561","30.3184","75.793823000000003","3","43","148034","03160500802","GSSS PUNNAWAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00270","Dhuri","270","039621","PUNJAB","Sangrur","Punnawal (57)","Department of Education","Rural","03","110382","-46372"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928229","30.387934999999999","75.787259000000006","3","43","148024","03160500702","GHS RAJOMAJRA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00270","Dhuri","270","039619","PUNJAB","Sangrur","Rajo Majra (44)","Department of Education","Rural","03","110372","-46489"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929239","30.423763999999998","75.794199000000006","3","43","148024","03161100202","GHS GHANAUR KALAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00270","Dhuri","270","039616","PUNJAB","Sangrur","Ghanaur Kalan (67)","Department of Education","Rural","03","110382","-46549"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929379","30.428764999999999","75.792649999999995","3","43","148024","03161102005","HIMALYA PUBLIC SEN. SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","039616","PUNJAB","Sangrur","Ghanaur Kalan (67)","Pvt. Unaided (Recognized)","Rural","03","110380","-46558"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921802","30.194099999999999","75.847999999999999","3","43","148001","03160908003","CAMBRIDGE INTERNATIONAL SCHOOL SANGRUR","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039768","PUNJAB","Sangrur","Tung (48)","Pvt. Unaided (Recognized)","Rural","03","110461","-46162"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929295","30.425747999999999","75.847757999999999","3","43","148023","03160709002","GHS BALAMGARH","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00270","Dhuri","270","039634","PUNJAB","Sangrur","Balamgarh (70)","Department of Education","Rural","03","110460","-46553"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929364","30.428224","75.848224000000002","3","43","148023","03160709001","GPS BALAMGARH","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039634","PUNJAB","Sangrur","Balamgarh (70)","Department of Education","Rural","03","110461","-46557"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922478","30.221408","75.863281000000001","3","43","148001","03160908301","GPS KAMOMAJRA KHURD","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039765","PUNJAB","Sangrur","Kammo Majra Khurd (36)","Department of Education","Rural","03","110483","-46208"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923150","30.247209999999999","75.86448","3","43","148001","03160905904","D.S. MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","039764","PUNJAB","Sangrur","Mangwal (35)","Pvt. Unaided (Recognized)","Urban","03","110485","-46252"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925096","30.305876000000001","75.863399999999999","3","43","148034","03160906503","SATYA BHARTI SCHOOL","5","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","","PUNJAB","Sangrur"," ","Pvt. Unaided (Recognized)","Rural","03","110483","-46350"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927332","30.363882","75.864203000000003","3","43","148024","03160501201","GPS DHURI PIND","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Rural","03","110484","-46448"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927475","30.368372999999998","75.864320000000006","3","43","148024","03160504405","ADARSH MODEL HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110485","-46456"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927478","30.368483999999999","75.863934","3","43","148024","03160504102","S.D.SEN.SEC.SCHOOL AIDED","4","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Government Aided","Urban","03","110484","-46456"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927509","30.369409999999998","75.863547999999994","3","43","148024","03160504404","PRINCE MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110483","-46458"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927572","30.371251000000001","75.863907999999995","3","43","148024","03160503701","GPS WARD NO X DHURI","1","1","3","2","Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Urban","03","110484","-46461"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927595","30.372031","75.863810000000001","3","43","148024","03160501610","SCHOLAR S PRIDE SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110484","-46462"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929562","30.436067999999999","75.716652999999994","3","43","148025","03161101704","GSSS SHERPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00270","Dhuri","270","039589","PUNJAB","Sangrur","Sherpur (31)","Department of Education","Rural","03","110269","-46570"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927623","30.372792","75.801619000000002","3","43","148024","03160500701","GPS RAJOMAJRA","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039619","PUNJAB","Sangrur","Rajo Majra (44)","Department of Education","Rural","03","110393","-46463"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923940","30.273136000000001","75.808420999999996","3","43","148001","03160904502","GMS ANDHERI","1","4","3","1","Upper Primary only","Co-education","03","053","00271","Sangrur","271","039773","PUNJAB","Sangrur","Andheri (22)","Department of Education","Rural","03","110403","-46295"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920661","30.155252999999998","75.833672000000007","3","43","148028","03161207001","GPS AKALGARH CHATHE NAKTE","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039801","PUNJAB","Sangrur","Chatha Nakta (49)","Department of Education","Rural","03","110440","-46097"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922955","30.239494000000001","75.834187","3","43","148001","03160906801","SANTPURA MIDDLE SCHOOL AIDED","4","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Government Aided","Urban","03","110441","-46239"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923003","30.241942999999999","75.833656000000005","3","43","148001","03160905303","SANJAY PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110440","-46243"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923127","30.246343","75.834224000000006","3","43","148001","03160905501","GPS PREM BASTI SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","110441","-46250"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928293","30.390376","75.833586999999994","3","43","148024","03160502104","SATYA BHARTI SCHOOL","5","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039628","PUNJAB","Sangrur","Kaheru (62)","Pvt. Unaided (Recognized)","Rural","03","110440","-46493"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925446","30.315783","75.889824000000004","3","43","148034","03160905102","GSSS SARON","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039755","PUNJAB","Sangrur","Saron (27)","Department of Education","Rural","03","110522","-46367"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925491","30.316420000000001","75.889971000000003","3","43","148034","03160905101","GPS SARON","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039755","PUNJAB","Sangrur","Saron (27)","Department of Education","Rural","03","110522","-46368"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926992","30.354589000000001","75.889870000000002","3","43","148024","03160500903","NEW HORIZONS GLOBAL SCHOOL PALASAUR","5","2","3","1","Primary with Upper Primary","Co-education","03","053","00270","Dhuri","270","039657","PUNJAB","Sangrur","Dhura (97)","Pvt. Unaided (Recognized)","Rural","03","110522","-46433"
