"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schtype","esriFieldTypeInteger","Type Code","","912343","29.912258000000001","76.120919999999998","3","41","147105","03170604004","GPS HEERA NAGAR","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","036258","PUNJAB","Patiala","Shutrana (200)","Department of Education","Rural","03","55429","-22844",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rururb","esriFieldTypeString","Rural_Urban","50","902051","29.592433","76.119117000000003","6","65","126116","06090705117","VARDHMAN JAIN HIGH SCHOOL NARWANA","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","06","077","00382","Narwana","382","800391","HARYANA","Jind","Narwana (M Cl)","Pvt. Unaided (Recognized)","Urban","06","55428","-22576",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_cat","esriFieldTypeString","Category","50","902293","29.598883000000001","76.119167000000004","6","65","126116","06090705104","GGPS NARWANA WARD 3","1","1","3","2","Primary","Co-education","06","077","00382","Narwana","382","800391","HARYANA","Jind","Narwana (M Cl)","Department of Education","Urban","06","55428","-22581",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_typ","esriFieldTypeString","School Type","30","902322","29.600133","76.119883000000002","6","65","126116","06090705134","CHIRAG MIDDLE SCHOOL NARWANA","5","2","3","2","Primary with Upper Primary","Co-education","06","077","00382","Narwana","382","800391","HARYANA","Jind","Narwana (M Cl)","Pvt. Unaided (Recognized)","Urban","06","55428","-22582",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stcode11","esriFieldTypeString","stcode11","2","902325","29.600166999999999","76.120266999999998","6","65","126116","06090705126","SARASWATI MIDDLE SCHOOL NRW","5","2","3","2","Primary with Upper Primary","Co-education","06","077","00382","Narwana","382","800391","HARYANA","Jind","Narwana (M Cl)","Pvt. Unaided (Recognized)","Urban","06","55429","-22582",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtcode11","esriFieldTypeString","dtcode11","3","902347","29.600632999999998","76.119433000000001","6","65","126116","06090705138","SHANTI NIKETAN MIDDLE SCHOOL NARWANA","5","2","3","2","Primary with Upper Primary","Co-education","06","077","00382","Narwana","382","800391","HARYANA","Jind","Narwana (M Cl)","Pvt. Unaided (Recognized)","Urban","06","55428","-22583",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtcode11","esriFieldTypeString","sdtcode11","5","904123","29.661342000000001","76.120486999999997","6","65","126116","06090700606","JANTA SR SEC SCHOOL BALERKHA","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","06","077","00382","Narwana","382","059975","HARYANA","Jind","Balerkha (39)","Pvt. Unaided (Recognized)","Rural","06","55429","-22633",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtname","esriFieldTypeString","Sub-district","30","912175","29.907050000000002","76.120051000000004","3","41","147105","03170604012","APPAR PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","048","00251","Patran","251","036258","PUNJAB","Patiala","Shutrana (200)","Pvt. Unaided (Recognized)","Rural","03","55428","-22840",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","subdt_lgd","esriFieldTypeInteger","subdt_lgd","","912280","29.909673000000002","76.119257000000005","3","41","147105","03170604006","GURU NANAK DEV PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","048","00251","Patran","251","036258","PUNJAB","Patiala","Shutrana (200)","Pvt. Unaided (Recognized)","Rural","03","55428","-22842",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilcode11","esriFieldTypeString","vilcode11","6","917328","30.041681000000001","76.119760999999997","3","41","147102","03170601301","GPS DEDHNA","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","036288","PUNJAB","Patiala","Dehdana (184)","Department of Education","Rural","03","55428","-22953",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stname","esriFieldTypeString","State","30","915600","29.982265000000002","76.170548999999994","3","41","147102","03170603301","GPS JALALPUR","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","036281","PUNJAB","Patiala","Jalalpur (193)","Department of Education","Rural","03","55465","-22903",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtname","esriFieldTypeString","District","50","906178","29.727663","76.142849999999996","6","65","126116","06090706706","SWAMI VIVEKANAND HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","06","077","00382","Narwana","382","059970","HARYANA","Jind","Ujhana (50)","Pvt. Unaided (Recognized)","Rural","06","55445","-22689",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","909674","29.833866","76.142983999999998","3","41","147105","03170606202","GHS SHERGARH","1","7","3","1","Upper Pr. and Secondary","Co-education","03","048","00251","Patran","251","036234","PUNJAB","Patiala","Shergarh (137)","Department of Education","Rural","03","55445","-22778",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","913444","29.939512000000001","76.142059000000003","3","41","147105","03170603201","GPS JAIKHAR","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","036262","PUNJAB","Patiala","Jaikhar (196)","Department of Education","Rural","03","55445","-22867",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","913491","29.940450999999999","76.143423999999996","3","41","147105","03170603203","DASHMESH PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00251","Patran","251","036262","PUNJAB","Patiala","Jaikhar (196)","Pvt. Unaided (Recognized)","Rural","03","55446","-22868",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","904400","29.671492000000001","76.085757000000001","6","65","126116","06090703002","GHS HAMIRGARH","1","7","3","1","Upper Pr. and Secondary","Co-education","06","077","00382","Narwana","382","059974","HARYANA","Jind","Hamirgarh (58)","Department of Education","Rural","06","55404","-22642",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904401","29.671493000000002","76.085757999999998","6","65","126116","06090703001","GPS HAMIRGARH","1","1","3","1","Primary","Co-education","06","077","00382","Narwana","382","059974","HARYANA","Jind","Hamirgarh (58)","Department of Education","Rural","06","55404","-22642",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905575","29.707516999999999","75.970732999999996","6","65","126116","06090703903","GGSSS KALWAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","06","077","00382","Narwana","382","059954","HARYANA","Jind","Kalwan (61)","Department of Education","Rural","06","55320","-22672",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","906549","29.740684000000002","75.969757000000001","3","43","148027","03160203003","Royal Public School","5","2","3","1","Primary with Upper Primary","Co-education","03","053","00274","Moonak","274","039942","PUNJAB","Sangrur","Harigarh Gehlan (110)","Pvt. Unaided (Recognized)","Rural","03","55319","-22700",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912038","29.902856","75.970174999999998","3","41","147105","03170603701","GPS KALAR BHAINI","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","","PUNJAB","Patiala"," ","Department of Education","Rural","03","55319","-22836",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904367","29.669937999999998","75.950698000000003","6","61","125120","06100502208","SUKRAT SR. SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","06","078","00387","Tohana","387","060387","HARYANA","Fatehabad","Kanhri(93)","Pvt. Unaided (Recognized)","Rural","06","55305","-22641",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910654","29.861865999999999","75.950168000000005","3","43","148033","03160203202","GHS HAMIRGARH","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00274","Moonak","274","039923","PUNJAB","Sangrur","Hamirgarh (99)","Department of Education","Rural","03","55305","-22802",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912137","29.905902000000001","75.950822000000002","3","41","147105","03170600704","GHS UPGRADED BHUTGARH","1","7","3","1","Upper Pr. and Secondary","Co-education","03","048","00251","Patran","251","","PUNJAB","Patiala"," ","Department of Education","Rural","03","55305","-22839",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911291","29.879732000000001","75.945008000000001","3","43","148033","03160206001","GPS DUDIAN","1","1","3","1","Primary","Co-education","03","053","00274","Moonak","274","039917","PUNJAB","Sangrur","Dudian (94)","Department of Education","Rural","03","55301","-22817",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917904","30.061667","75.944815000000006","3","43","148035","03161301302","GHS JANAL","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00272","Sunam","272","039842","PUNJAB","Sangrur","Janal (118)","Department of Education","Rural","03","55301","-22970",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918125","30.071081","75.945870999999997","3","43","148035","03161301301","GPS JANAL","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039842","PUNJAB","Sangrur","Janal (118)","Department of Education","Rural","03","55302","-22977",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","907995","29.784268000000001","75.951836999999998","3","43","148033","03160201806","Star Public School Makror Sahib","5","2","3","1","Primary with Upper Primary","Co-education","03","053","00274","Moonak","274","039947","PUNJAB","Sangrur","Makorad (104)","Pvt. Unaided (Recognized)","Rural","03","55306","-22736",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908134","29.788741000000002","75.951286999999994","3","43","148033","03160201803","SEWAK PUBLIC HIGH SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00274","Moonak","274","039947","PUNJAB","Sangrur","Makorad (104)","Pvt. Unaided (Recognized)","Rural","03","55306","-22740",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912129","29.905618","75.951843999999994","3","41","147105","03170600705","NATIONAL PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","048","00251","Patran","251","","PUNJAB","Patiala"," ","Pvt. Unaided (Recognized)","Rural","03","55306","-22838",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912155","29.906362000000001","75.952461","3","41","147105","03170600701","GPS BHUTGARH","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","","PUNJAB","Patiala"," ","Department of Education","Rural","03","55306","-22839",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916758","30.021718","75.951390000000004","3","43","148036","03161303301","GPS ROGLA","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039839","PUNJAB","Sangrur","Rogla (114)","Department of Education","Rural","03","55306","-22936",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916994","30.030182","75.952089999999998","3","43","148036","03161303302","GHS ROGLA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00272","Sunam","272","039839","PUNJAB","Sangrur","Rogla (114)","Department of Education","Rural","03","55306","-22943",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904528","29.675488000000001","75.938224000000005","6","61","125120","06100502206","AMSSS KANHERI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","06","078","00387","Tohana","387","060387","HARYANA","Fatehabad","Kanhri(93)","Department of Education","Rural","06","55296","-22645",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910087","29.844287000000001","75.938720000000004","3","43","148033","03160203205","LORD SHIVA PUBLIC SEN SEC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00274","Moonak","274","039923","PUNJAB","Sangrur","Hamirgarh (99)","Pvt. Unaided (Recognized)","Rural","03","55296","-22787",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914294","29.962858000000001","75.937897000000007","3","43","148028","03161301201","GPS HARIGARH","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039836","PUNJAB","Sangrur","Harigarh (150)","Department of Education","Rural","03","55296","-22886",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","902129","29.594249999999999","76.117232999999999","6","65","126116","06090705110","SD PUBLIC SCHOOL NARWANA","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","06","077","00382","Narwana","382","800391","HARYANA","Jind","Narwana (M Cl)","Pvt. Unaided (Recognized)","Urban","06","55426","-22577",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","902238","29.597383000000001","76.117549999999994","6","65","126116","06090705109","ARYA KNYA MAHAVIDLAYA NARWANA","5","3","2","2","Pr. with Up.Pr. Sec. and H.Sec.","Girls","06","077","00382","Narwana","382","800391","HARYANA","Jind","Narwana (M Cl)","Pvt. Unaided (Recognized)","Urban","06","55427","-22580",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912256","29.908816999999999","76.117412000000002","3","41","147107","03170604014","ADARSH SR.SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00251","Patran","251","036258","PUNJAB","Patiala","Shutrana (200)","Pvt. Unaided (Recognized)","Rural","03","55427","-22841",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905819","29.715344000000002","76.134894000000003","6","65","126116","06090706705","YASHODA DEVI MEMORIAL HIGH SCHOOL UJHANA","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","06","077","00382","Narwana","382","059970","HARYANA","Jind","Ujhana (50)","Pvt. Unaided (Recognized)","Rural","06","55439","-22679",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919214","30.108084999999999","76.198719999999994","3","41","147101","03170802302","GSSS DHANETHA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","048","00250","Samana","250","036173","PUNJAB","Patiala","Dhanetha (75)","Department of Education","Rural","03","55486","-23009",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919220","30.108412999999999","76.199383999999995","3","41","147101","03170802305","NEW EVER GREEN HIGH SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00250","Samana","250","036173","PUNJAB","Patiala","Dhanetha (75)","Pvt. Unaided (Recognized)","Rural","03","55486","-23009",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919221","30.108412999999999","76.199383999999995","3","41","147101","03170802301","GPS DHANETHA","1","1","3","1","Primary","Co-education","03","048","00250","Samana","250","036173","PUNJAB","Patiala","Dhanetha (75)","Department of Education","Rural","03","55486","-23009",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","907101","29.756399999999999","76.095950000000002","6","65","126116","06090705705","GURU AMAR DAS HIGH SCHOOL PIPALTHA","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","06","077","00382","Narwana","382","059959","HARYANA","Jind","Pipaltha (53)","Pvt. Unaided (Recognized)","Rural","06","55411","-22713",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912353","29.912648999999998","76.095858000000007","3","41","147105","03170604002","GPS ADDA SHUTRANA","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","036258","PUNJAB","Patiala","Shutrana (200)","Department of Education","Rural","03","55411","-22844",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913251","29.934892000000001","76.095664999999997","3","41","147105","03170602103","GSSS DUTTAL UPGRADE RMSA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","048","00251","Patran","251","036263","PUNJAB","Patiala","Dotal (173)","Department of Education","Rural","03","55411","-22863",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914136","29.958777999999999","76.095318000000006","3","41","147105","03170600801","GPS BISHANPUR","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","036276","PUNJAB","Patiala","Bishanpur Alias Banwala (174)","Department of Education","Rural","03","55410","-22883",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918186","30.072734000000001","76.095471000000003","3","41","147102","03170805001","GPS KHERI NAGAIAN","1","1","3","1","Primary","Co-education","03","048","00251","Patran","251","036300","PUNJAB","Patiala","Kheri Nagahiya (128)","Department of Education","Rural","03","55411","-22979",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900925","29.555278000000001","76.226388999999998","6","65","126115","06090601301","GPS KABARCHHA","1","1","3","1","Primary","Co-education","06","077","00382","Narwana","382","060017","HARYANA","Jind","Kabarchha (124)","Department of Education","Rural","06","55506","-22545",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900935","29.555555999999999","76.225832999999994","6","65","126115","06090601304","GSSS KABARCHHA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","06","077","00382","Narwana","382","060017","HARYANA","Jind","Kabarchha (124)","Department of Education","Rural","06","55506","-22545",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905459","29.7041","76.228499999999997","6","66","136117","06050301001","GPS KHERI LAMBA","1","1","3","1","Primary","Co-education","06","073"," ","Kalayat","6446","058888","HARYANA","Kaithal","Kheri Lamba (46)","Department of Education","Rural","06","55507","-22669",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905462","29.7042","76.228399999999993","6","66","136117","06050301002","GMS KHERI LAMBA","1","4","3","1","Upper Primary only","Co-education","06","073"," ","Kalayat","6446","058888","HARYANA","Kaithal","Kheri Lamba (46)","Department of Education","Rural","06","55507","-22669",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","906640","29.743668","76.226455000000001","6","66","136117","06050301103","GPS DUBBAL","1","1","3","1","Primary","Co-education","06","073"," ","Kalayat","6446","058889","HARYANA","Kaithal","Dubal (13)","Department of Education","Rural","06","55506","-22702",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","906646","29.743905999999999","76.226262000000006","6","66","136117","06050301101","GMS DUBBAL","1","4","3","1","Upper Primary only","Co-education","06","073"," ","Kalayat","6446","058889","HARYANA","Kaithal","Dubal (13)","Department of Education","Rural","06","55506","-22703",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910066","29.843682999999999","76.227182999999997","6","66","136027","06050205902","GGMS SANGAT PURA","1","4","3","1","Upper Primary only","Co-education","06","073","00368","Kaithal","368","058825","HARYANA","Kaithal","Sangatpura (88)","Department of Education","Rural","06","55506","-22786",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910067","29.843682999999999","76.227182999999997","6","66","136027","06050205901","GPS SANGAT PURA","1","1","3","1","Primary","Co-education","06","073","00368","Kaithal","368","058825","HARYANA","Kaithal","Sangatpura (88)","Department of Education","Rural","06","55506","-22786",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915724","29.985382000000001","75.953325000000007","3","43","148030","03161304301","GPS UBHA","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039838","PUNJAB","Sangrur","Ubha (148)","Department of Education","Rural","03","55307","-22905",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908061","29.786403","75.948020999999997","3","43","148033","03160201802","GHS MAKROR SAHIB","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00274","Moonak","274","039947","PUNJAB","Sangrur","Makorad (104)","Department of Education","Rural","03","55303","-22738",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908075","29.786881000000001","75.948370999999995","3","43","148033","03160201801","GPS MAKROR SAHIB","1","1","3","1","Primary","Co-education","03","053","00274","Moonak","274","039947","PUNJAB","Sangrur","Makorad (104)","Department of Education","Rural","03","55303","-22739",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908225","29.790528999999999","75.949098000000006","3","43","148033","03160201804","NAVDEEP PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00274","Moonak","274","039947","PUNJAB","Sangrur","Makorad (104)","Pvt. Unaided (Recognized)","Rural","03","55304","-22742",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","901806","29.584125","75.947047999999995","6","61","125120","06100500402","GMS BHIMEWALA","1","4","3","1","Upper Primary only","Co-education","06","078","00387","Tohana","387","060402","HARYANA","Fatehabad","Bhimawala(79)","Department of Education","Rural","06","55303","-22569",""
