"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914732","29.966735","75.916480000000007","3","43","148031","03160600301","GPS ROREWALA","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039876","PUNJAB","Sangrur","Rorewala (151)","Department of Education","Rural","03","110560","-45779"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919133","30.105785999999998","75.916500999999997","3","43","148035","03161304101","GPS TARANJI KHERA","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039846","PUNJAB","Sangrur","Taranji Khera (59)","Department of Education","Rural","03","110561","-46013"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910539","29.858017","75.912885000000003","3","43","148033","03160603401","GPS BHATHOAN","1","1","3","1","Primary","Co-education","03","053","00274","Moonak","274","039924","PUNJAB","Sangrur","Bhathuwan (100)","Department of Education","Rural","03","110555","-45597"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910675","29.862418000000002","75.913360999999995","3","43","148033","03160603402","GHS BHATHOAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00274","Moonak","274","039924","PUNJAB","Sangrur","Bhathuwan (100)","Department of Education","Rural","03","110556","-45604"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915698","29.984453999999999","75.857161000000005","3","43","148031","03160605502","GHS SEKHUWAS","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00273","Lehra","273","039908","PUNJAB","Sangrur","Sheikhuwas (58)","Department of Education","Rural","03","110474","-45809"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913308","29.936084000000001","75.806918999999994","3","43","148031","03160603304","DR. DEV RAJ DAYANAND ANGLO VERNACULAR PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00273","Lehra","273","800278","PUNJAB","Sangrur","Lehragaga (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110401","-45728"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913746","29.947289999999999","75.806725999999998","3","43","148031","03160603301","SHRI SAT PAL GHATIA SARVHITKARI VIDYA MANDIR","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00273","Lehra","273","800278","PUNJAB","Sangrur","Lehragaga (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110401","-45747"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916518","30.010062000000001","75.806591999999995","3","43","148030","03160601503","ACADEMIC HEIGHTS PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","039873","PUNJAB","Sangrur","Gobindgarh Jajian (56)","Pvt. Unaided (Recognized)","Rural","03","110400","-45852"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918341","30.077833999999999","75.806996999999996","3","43","148028","03161202501","GPS NILOWAL","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039852","PUNJAB","Sangrur","Nilowal (37)","Department of Education","Rural","03","110401","-45966"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916430","30.006485000000001","75.642187000000007","3","37","151502","03150201202","GPS BHADRA","1","1","3","1","Primary","Co-education","03","047","00248","Budhlada","248","036073","PUNJAB","Mansa","Bhadra (36)","Department of Education","Rural","03","110161","-45846"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916449","30.007194999999999","75.642118999999994","3","37","151502","03150201201","GSS BHADRA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","047","00248","Budhlada","248","036073","PUNJAB","Mansa","Bhadra (36)","Department of Education","Rural","03","110161","-45847"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910528","29.857613000000001","75.657793999999996","3","37","151501","03150204004","GMS JALWERA","1","4","3","1","Upper Primary only","Co-education","03","047","00248","Budhlada","248","036035","PUNJAB","Mansa","Jalwehra (162)","Department of Education","Rural","03","110184","-45596"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910560","29.858262","75.658794999999998","3","37","151501","03150204001","GPS JALWEHRA","1","1","3","1","Primary","Co-education","03","047","00248","Budhlada","248","036035","PUNJAB","Mansa","Jalwehra (162)","Department of Education","Rural","03","110185","-45597"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912832","29.925265","75.657336000000001","3","37","151501","03150207004","GPS RANGHRIAL BRANCH","1","1","3","1","Primary","Co-education","03","047","00248","Budhlada","248","036057","PUNJAB","Mansa","Ranghrial (166)","Department of Education","Rural","03","110183","-45710"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915466","29.979635999999999","75.658278999999993","3","43","148031","03160600401","GPS RATTA KHERA","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039882","PUNJAB","Sangrur","Ratta Khera (47)","Department of Education","Rural","03","110184","-45801"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915467","29.979699","75.658811999999998","3","43","148031","03160600402","GMS RATTA KHERA","1","4","3","1","Upper Primary only","Co-education","03","053","00273","Lehra","273","039882","PUNJAB","Sangrur","Ratta Khera (47)","Department of Education","Rural","03","110185","-45801"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915626","29.982786999999998","75.68289","3","43","148031","03161203205","SHRI HARKRISHAN PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00273","Lehra","273","039884","PUNJAB","Sangrur","Haryau (49)","Pvt. Unaided (Recognized)","Rural","03","110220","-45806"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917410","30.044678000000001","75.682869999999994","3","43","148028","03161201904","KHALSA PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","039864","PUNJAB","Sangrur","Dharamgarh (19)","Pvt. Unaided (Recognized)","Rural","03","110220","-45910"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918781","30.093831000000002","75.683563000000007","3","43","148029","03161203401","GPS MANNA PATTI CHEEMA","1","1","3","2","Primary","Co-education","03","053","00272","Sunam","272","800275","PUNJAB","Sangrur","Cheema (NP)","Department of Education","Urban","03","110221","-45993"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914276","29.962415","75.797149000000005","3","43","148031","03160600601","GPS KARTARPURA CHANGALIWALA","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039888","PUNJAB","Sangrur","Changliwala (54)","Department of Education","Rural","03","110387","-45772"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914281","29.962515","75.797820000000002","3","43","148031","03160600602","SAI INTERNATIONAL SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","053","00273","Lehra","273","039888","PUNJAB","Sangrur","Changliwala (54)","Pvt. Unaided (Recognized)","Rural","03","110388","-45772"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917582","30.051171","75.797090999999995","3","43","148030","03161200302","GHS CHAJLA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00272","Sunam","272","039872","PUNJAB","Sangrur","Chhajla (39)","Department of Education","Rural","03","110387","-45921"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919858","30.129158","75.797143000000005","3","43","148028","03161205504","UDHAM JYOTI PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110387","-46053"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919990","30.132984","75.797437000000002","3","43","148028","03161207602","PUNJAB PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110387","-46059"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911336","29.881124","75.84984","3","43","148033","03160601103","DASMESH PUBLIC SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","03","053","00273","Lehra","273","039902","PUNJAB","Sangrur","Lehal Kalan (75)","Pvt. Unaided (Recognized)","Rural","03","110463","-45636"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911337","29.881183","75.849322000000001","3","43","148033","03160601101","GPS LEHAL KALAN","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039902","PUNJAB","Sangrur","Lehal Kalan (75)","Department of Education","Rural","03","110463","-45636"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918364","30.078945000000001","75.849331000000006","3","43","148028","03161204702","GHS RAMGARH JAVANDHE","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00272","Sunam","272","039851","PUNJAB","Sangrur","Ramgarh Jawanda (30)","Department of Education","Rural","03","110463","-45968"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911737","29.893552","75.655932000000007","3","37","151501","03150202604","SHREE GURU NANAK DEV SAHIB JI DAY BOARDING SCHOOL DYALPURA","5","2","3","1","Primary with Upper Primary","Co-education","03","047","00248","Budhlada","248","036042","PUNJAB","Mansa","Dialpura (167)","Pvt. Unaided (Recognized)","Rural","03","110181","-45656"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917713","30.055261999999999","75.656414999999996","3","43","148028","03161201401","GPS SATOJ","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039863","PUNJAB","Sangrur","Satoj (18)","Department of Education","Rural","03","110182","-45928"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917719","30.055384","75.656880000000001","3","43","148028","03161201403","SHAHEED UDHAM SINGH ACADEMY","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","039863","PUNJAB","Sangrur","Satoj (18)","Pvt. Unaided (Recognized)","Rural","03","110182","-45928"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918825","30.095479999999998","75.656281000000007","3","43","148029","03161200601","GPS BIRMANA","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039862","PUNJAB","Sangrur","Bir Kalan (16)","Department of Education","Rural","03","110182","-45996"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918827","30.095538000000001","75.655989000000005","3","43","148029","03161200602","GMS BIRMANA","1","4","3","1","Upper Primary only","Co-education","03","053","00272","Sunam","272","039862","PUNJAB","Sangrur","Bir Kalan (16)","Department of Education","Rural","03","110181","-45996"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916696","30.018884","75.668794000000005","3","37","151502","03150200501","GPS ALAMPUR BODLA","1","1","3","1","Primary","Co-education","03","047","00248","Budhlada","248","036074","PUNJAB","Mansa","Alampur Bodla (350","Department of Education","Rural","03","110200","-45867"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916939","30.027553999999999","75.668794000000005","3","37","151502","03150204502","GPS  KANAKWAL CHEHLAN","1","1","3","1","Primary","Co-education","03","047","00248","Budhlada","248","036075","PUNJAB","Mansa","Kanakwal Chahlan (34)","Department of Education","Rural","03","110200","-45882"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914313","29.963331","75.860445999999996","3","43","148031","03160600102","GSSS GHORENUB","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00273","Lehra","273","039908","PUNJAB","Sangrur","Sheikhuwas (58)","Department of Education","Rural","03","110479","-45774"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919908","30.130645999999999","75.859795000000005","3","43","148028","03161206001","GPS BIGHARWAL","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039802","PUNJAB","Sangrur","Biggarwal (53)","Department of Education","Rural","03","110478","-46055"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912156","29.906386999999999","75.858800000000002","3","43","148031","03160604705","AKAL SAHAI ACADEMY","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","053","00273","Lehra","273","039912","PUNJAB","Sangrur","Bhutal Kalan (61)","Pvt. Unaided (Recognized)","Rural","03","110476","-45678"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919905","30.130610999999998","75.859534999999994","3","43","148028","03161206002","GMS BIGHARWAL","1","4","3","1","Upper Primary only","Co-education","03","053","00272","Sunam","272","039802","PUNJAB","Sangrur","Biggarwal (53)","Department of Education","Rural","03","110478","-46055"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919020","30.102433000000001","75.819452999999996","3","43","148028","03161206801","GPS KOTHE JAGAT SINGH WALA","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Rural","03","110419","-46008"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910951","29.870363999999999","75.816326000000004","3","43","148031","03160603701","GPS BAKHORA KALAN","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039900","PUNJAB","Sangrur","Bakhora Kallan (77)","Department of Education","Rural","03","110415","-45617"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919731","30.125627999999999","75.795820000000006","3","43","148028","03161205303","Saheed Udham Singh Govt.Sen. Sec.School(Boys) Sunam Udham Singh Wala","1","5","1","2","Up. Pr. Secondary and Higher Sec","Boys","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","110385","-46047"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919738","30.125796999999999","75.795906000000002","3","43","148028","03161205301","GPS SUNAM BOYS","1","1","3","2","Primary","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","110385","-46047"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919988","30.132833000000002","75.795845","3","43","148028","03161207604","GURU HARKRISHAN PUBLIC HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110385","-46059"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919997","30.133261999999998","75.795753000000005","3","43","148028","03161205201","GPS NANAKPURA SUNAM","1","1","3","2","Primary","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","110385","-46060"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920169","30.13852","75.801067000000003","3","43","148028","03161207607","DASHMESH PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Rural","03","110392","-46068"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919699","30.124213999999998","75.800758000000002","3","43","148028","03161205302","GMS UDHAM SINGH WALA","1","4","3","2","Upper Primary only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","110392","-46044"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919876","30.129676","75.800365999999997","3","43","148028","03161205602","M.D PUBLIC HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110391","-46054"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919955","30.131893000000002","75.800308999999999","3","43","148028","03161205601","GPS GURUDWARA NIYAI SAHIB","1","1","3","2","Primary","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","110391","-46057"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917007","30.030436000000002","75.832472999999993","3","43","148030","03161200415","HOLY HEART PUBLIC SEN SEC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","039850","PUNJAB","Sangrur","Chhajli (36)","Pvt. Unaided (Recognized)","Rural","03","110438","-45886"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918185","30.07273","75.832627000000002","3","43","148028","03161208201","GPS RAMPUR KOTHE","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039850","PUNJAB","Sangrur","Chhajli (36)","Department of Education","Rural","03","110438","-45958"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913232","29.934446999999999","75.807220000000001","3","43","148031","03160604901","NATIONAL PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00273","Lehra","273","800278","PUNJAB","Sangrur","Lehragaga (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110401","-45725"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913554","29.942201000000001","75.807119","3","43","148031","03160600201","GPS BAZIGAR BASTI LEHRA","1","1","3","2","Primary","Co-education","03","053","00273","Lehra","273","800278","PUNJAB","Sangrur","Lehragaga (M Cl)","Department of Education","Urban","03","110401","-45738"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916411","30.005662000000001","75.807192000000001","3","43","148030","03161204601","GPS GOBINDGARH JEJIAN","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039873","PUNJAB","Sangrur","Gobindgarh Jajian (56)","Department of Education","Rural","03","110401","-45845"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918337","30.077760999999999","75.807163000000003","3","43","148028","03161202502","GSSS NILOWAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00272","Sunam","272","039852","PUNJAB","Sangrur","Nilowal (37)","Department of Education","Rural","03","110401","-45966"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919922","30.130880000000001","75.807046999999997","3","43","148028","03161205703","ADARSH HIGH SCHOOL AIDED","4","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Government Aided","Urban","03","110401","-46056"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913241","29.934645","75.817997000000005","3","43","148031","03160603104","Heights & Heights public school lehragaga","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00273","Lehra","273","800278","PUNJAB","Sangrur","Lehragaga (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110417","-45725"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913501","29.940655","75.817336999999995","3","43","148031","03160605003","GURU TEG BAHADUR COLLEGE FOR WOMEN","5","11","2","1","Higher Secondary only/Jr. College","Girls","03","053","00273","Lehra","273","039905","PUNJAB","Sangrur","Khai (65)","Pvt. Unaided (Recognized)","Rural","03","110416","-45736"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917081","30.033249999999999","75.827195000000003","3","43","148030","03161200411","G.M. MODEL HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","053","00272","Sunam","272","039850","PUNJAB","Sangrur","Chhajli (36)","Pvt. Unaided (Recognized)","Rural","03","110430","-45891"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917105","30.033974000000001","75.825564","3","43","148030","03161200409","NATIONAL PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","039850","PUNJAB","Sangrur","Chhajli (36)","Pvt. Unaided (Recognized)","Rural","03","110428","-45892"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917259","30.039200000000001","75.827200000000005","3","43","148030","03164100118","GURU TEG BAHADUR PUBLIC SCHOOL CHHAJLI","5","2","3","1","Primary with Upper Primary","Co-education","03","053","00272","Sunam","272","039850","PUNJAB","Sangrur","Chhajli (36)","Pvt. Unaided (Recognized)","Rural","03","110430","-45901"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919457","30.117101999999999","75.827044000000001","3","43","148028","03161206802","GPS SURAJ KUND SUNAM","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Rural","03","110430","-46032"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919469","30.117540000000002","75.826486000000003","3","43","148028","03161206804","SHRI SURAJKUND SARVHITKARI VIDYA MANDIR","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Rural","03","110429","-46033"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911547","29.886911999999999","75.869238999999993","3","43","148033","03160604202","JATHEDAR AKALI PHOOLA SINGH GOVERNMENT MIDDLE SCHOOL DEHLA SIHAN","1","4","3","1","Upper Primary only","Co-education","03","053","00274","Moonak","274","039916","PUNJAB","Sangrur","Bhutal Khurd (92)","Department of Education","Rural","03","110492","-45645"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911779","29.894922000000001","75.869658999999999","3","43","148033","03160605202","GHS BHUTAL KHURD","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00273","Lehra","273","039912","PUNJAB","Sangrur","Bhutal Kalan (61)","Department of Education","Rural","03","110492","-45659"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915419","29.978413","75.869484999999997","3","43","148031","03160605501","GPS SEKHUWAS","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039908","PUNJAB","Sangrur","Sheikhuwas (58)","Department of Education","Rural","03","110492","-45799"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917827","30.058582999999999","75.930317000000002","3","43","148035","03161300402","GMS DHANDHOLI KALAN","1","4","3","1","Upper Primary only","Co-education","03","053","00272","Sunam","272","039841","PUNJAB","Sangrur","Dhandoli Kalan (113)","Department of Education","Rural","03","110581","-45934"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917878","30.060393999999999","75.929953999999995","3","43","148035","03161300401","GPS DHANDOLI KALAN","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039841","PUNJAB","Sangrur","Dhandoli Kalan (113)","Department of Education","Rural","03","110580","-45937"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918133","30.071337","75.885885999999999","3","43","148028","03161205901","GPS CHATHA NANHERA","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039849","PUNJAB","Sangrur","Chatha Nanhera (31)","Department of Education","Rural","03","110516","-45955"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910108","29.844875999999999","75.936729999999997","3","43","148033","03160203206","BACHPAN INTERNATIONAL PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","053","00274","Moonak","274","039923","PUNJAB","Sangrur","Hamirgarh (99)","Pvt. Unaided (Recognized)","Rural","03","110590","-45575"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910036","29.842896","75.934059000000005","3","43","148033","03160203201","GPS HAMIRGARH","1","1","3","1","Primary","Co-education","03","053","00274","Moonak","274","039923","PUNJAB","Sangrur","Hamirgarh (99)","Department of Education","Rural","03","110586","-45571"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912932","29.927820000000001","75.795676999999998","3","43","148031","03160602701","PARAMOUNT PUBLIC SCHOOL, LEHRAGAGA","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00273","Lehra","273","800278","PUNJAB","Sangrur","Lehragaga (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110385","-45714"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917054","30.032391000000001","75.829158000000007","3","43","148030","03161200402","GPS ROJA PATTI CHAJALI","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039850","PUNJAB","Sangrur","Chhajli (36)","Department of Education","Rural","03","110433","-45890"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917176","30.036045999999999","75.828025999999994","3","43","148030","03161200404","GPS DHALIWAL PATTI CHAJALI","1","1","3","1","Primary","Co-education","03","053","00272","Sunam","272","039850","PUNJAB","Sangrur","Chhajli (36)","Department of Education","Rural","03","110432","-45896"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913353","29.937141","75.889415999999997","3","43","148031","03160600801","GPS KALBANJARA","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039911","PUNJAB","Sangrur","Kal Banjara (60)","Department of Education","Rural","03","110521","-45730"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913358","29.93722","75.889561","3","43","148024","03160202101","GPS KHANAURI KHURD","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039911","PUNJAB","Sangrur","Kal Banjara (60)","Department of Education","Rural","03","110521","-45730"
