"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936855","30.790299000000001","75.472145999999995","3","36","142026","03090308102","SWAMI ROOP CHAND JAIN SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033774","PUNJAB","Ludhiana","Agwar Ladhai (128)","Pvt. Unaided (Recognized)","Urban","03","219827","-94339"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936909","30.793596000000001","75.474494000000007","3","36","142026","03090306602","SIKH GIRLS HIGH SCHOOL","4","3","2","2","Pr. with Up.Pr. Sec. and H.Sec.","Girls","03","041","00230","Jagraon","230","800199","PUNJAB","Ludhiana","Jagraon (M Cl)","Government Aided","Urban","03","219834","-94351"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936933","30.795755","75.473991999999996","3","36","142026","03090306603","BABA SADHU SINGH PUBLIC SCHOOL","5","1","3","2","Primary","Co-education","03","041","00230","Jagraon","230","800199","PUNJAB","Ludhiana","Jagraon (M Cl)","Pvt. Unaided (Recognized)","Urban","03","219832","-94358"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938551","30.880521000000002","75.474334999999996","3","36","142033","03091105002","GSSS LEELAN MEGH SINGH","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00230","Jagraon","230","033875","PUNJAB","Ludhiana","Leelan (51)","Department of Education","Rural","03","219833","-94645"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938599","30.883652999999999","75.472375","3","36","142033","03091105003","BLOSSOMS CONVENT SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033875","PUNJAB","Ludhiana","Leelan (51)","Pvt. Unaided (Recognized)","Rural","03","219827","-94656"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938916","30.899795000000001","75.473187999999993","3","36","142033","03091101002","GHS BANGSIPURA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00230","Jagraon","230","033831","PUNJAB","Ludhiana","Bangsipura (50)","Department of Education","Rural","03","219830","-94711"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936413","30.761842000000001","75.412524000000005","3","36","142035","03090303401","GPS BRANCH KAUNKE","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033889","PUNJAB","Ludhiana","Khosa (138)","Department of Education","Rural","03","219653","-94243"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936481","30.765979000000002","75.412425999999996","3","36","142035","03090303407","SH.GURU HARGOBIND PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033889","PUNJAB","Ludhiana","Khosa (138)","Pvt. Unaided (Recognized)","Rural","03","219653","-94257"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936891","30.792701999999998","75.411799000000002","3","36","142035","03090303102","GMS GURUSAR KAUNKE","1","4","3","1","Upper Primary only","Co-education","03","041","00230","Jagraon","230","033889","PUNJAB","Ludhiana","Khosa (138)","Department of Education","Rural","03","219651","-94348"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936896","30.792998999999998","75.411824999999993","3","36","142035","03090303101","GPS GURUSAR KAUNKE","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033889","PUNJAB","Ludhiana","Khosa (138)","Department of Education","Rural","03","219651","-94349"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937983","30.853826000000002","75.412029000000004","3","36","142036","03091103001","GPS GALIB KHURD","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033878","PUNJAB","Ludhiana","Galib Khurd (45)","Department of Education","Rural","03","219652","-94555"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936534","30.769621000000001","75.421401000000003","3","36","142035","03090303404","GPS KAUNKE KALAN II","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033889","PUNJAB","Ludhiana","Khosa (138)","Department of Education","Rural","03","219679","-94269"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937458","30.823526999999999","75.427566999999996","3","36","142036","03091100401","GPS AMARGARH KALER","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033882","PUNJAB","Ludhiana","Amargarh Urf Kaler (125)","Department of Education","Rural","03","219697","-94452"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937473","30.824390000000001","75.427561999999995","3","36","142036","03091100402","GHS AMARGARH KALER\n","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00230","Jagraon","230","033882","PUNJAB","Ludhiana","Amargarh Urf Kaler (125)","Department of Education","Rural","03","219697","-94455"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936243","30.752354","75.537417000000005","3","36","142030","03090301801","SHAHEED S.BAGGA SINGH GPS CHACHRARI\n","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033772","PUNJAB","Ludhiana","Chachrari (104)","Department of Education","Rural","03","220017","-94211"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936512","30.767795","75.535691","3","36","142026","03090300501","GPS BARDEKE","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033778","PUNJAB","Ludhiana","Bardeke (115)","Department of Education","Rural","03","220012","-94263"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936939","30.796002999999999","75.535702999999998","3","36","142023","03090305901","GPS SOHIAN","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033783","PUNJAB","Ludhiana","Sohian (113)","Department of Education","Rural","03","220012","-94359"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936942","30.796133999999999","75.536136999999997","3","36","142023","03090305902","GSSS SOHIAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00230","Jagraon","230","033783","PUNJAB","Ludhiana","Sohian (113)","Department of Education","Rural","03","220013","-94359"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936962","30.797629000000001","75.537287000000006","3","36","142023","03090305903","SATYA BHARTI SCHOOL, SOHIAN","5","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033783","PUNJAB","Ludhiana","Sohian (113)","Pvt. Unaided (Recognized)","Rural","03","220017","-94364"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937548","30.829878000000001","75.536328999999995","3","36","142024","03091108101","GPS SIDHWAN KALAN","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033792","PUNJAB","Ludhiana","Sidhwan Kalan (61)","Department of Education","Rural","03","220014","-94474"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937614","30.833086000000002","75.535117999999997","3","36","142024","03091108102","GSSS SIDHWAN KALAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00230","Jagraon","230","033792","PUNJAB","Ludhiana","Sidhwan Kalan (61)","Department of Education","Rural","03","220010","-94484"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938359","30.869478999999998","75.535092000000006","3","36","142024","03091101101","GPS BARSAL","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033802","PUNJAB","Ludhiana","Barsal (64)","Department of Education","Rural","03","220010","-94608"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936508","30.767685","75.534270000000006","3","36","142026","03090300502","GMS BARDEKE","1","4","3","1","Upper Primary only","Co-education","03","041","00230","Jagraon","230","033778","PUNJAB","Ludhiana","Bardeke (115)","Department of Education","Rural","03","220008","-94263"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936736","30.784023999999999","75.461890999999994","3","36","142026","03090300202","GPS AGWAR LOPON BRANCH","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033886","PUNJAB","Ludhiana","Agwar Lopon Kalan (134)","Department of Education","Rural","03","219797","-94318"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936741","30.784134000000002","75.462193999999997","3","36","142026","03090300208","NEW PUNJAB SR.SEC.PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033886","PUNJAB","Ludhiana","Agwar Lopon Kalan (134)","Pvt. Unaided (Recognized)","Rural","03","219798","-94318"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937331","30.815348","75.462368999999995","3","36","142026","03090303701","GPS KOTHE FATEHDIN\n","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033883","PUNJAB","Ludhiana","Agwar Gujjran (126)","Department of Education","Rural","03","219798","-94424"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937247","30.810414999999999","75.458128000000002","3","36","142026","03090303601","GPS KOTHE BAGGU","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","800199","PUNJAB","Ludhiana","Jagraon (M Cl)","Department of Education","Rural","03","219786","-94408"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937352","30.817102999999999","75.458614999999995","3","36","142026","03090304001","GPS KOTHE JEEWA","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033883","PUNJAB","Ludhiana","Agwar Gujjran (126)","Department of Education","Rural","03","219787","-94430"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937643","30.834790999999999","75.578736000000006","3","36","142023","03090302902","GHS GUREH","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00230","Jagraon","230","033790","PUNJAB","Ludhiana","Gure (111)","Department of Education","Rural","03","220137","-94490"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936914","30.794004000000001","75.486065999999994","3","36","142026","03090304301","GPS KOTHE SHAMSHE","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","800199","PUNJAB","Ludhiana","Jagraon (M Cl)","Department of Education","Rural","03","219867","-94352"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937217","30.808548999999999","75.486334999999997","3","36","142026","03090306301","GPS DASHMESH NAGAR","1","1","3","2","Primary","Co-education","03","041","00230","Jagraon","230","800199","PUNJAB","Ludhiana","Jagraon (M Cl)","Department of Education","Urban","03","219868","-94401"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938078","30.858848999999999","75.484215000000006","3","36","142033","03091106503","Sant Baba Maghar Singh Academy","5","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033798","PUNJAB","Ludhiana","Ramgarh (53)","Pvt. Unaided (Recognized)","Rural","03","219862","-94572"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936671","30.779463","75.482753000000002","3","36","142026","03090306803","ST. MAHAPRAGYAS SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033774","PUNJAB","Ludhiana","Agwar Ladhai (128)","Pvt. Unaided (Recognized)","Urban","03","219858","-94303"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936827","30.788754999999998","75.482589000000004","3","36","142026","03090306802","SBBS KHALSA HIGH SCHOOL","4","5","1","2","Up. Pr. Secondary and Higher Sec","Boys","03","041","00230","Jagraon","230","800199","PUNJAB","Ludhiana","Jagraon (M Cl)","Government Aided","Urban","03","219857","-94334"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936834","30.789103999999998","75.481487999999999","3","36","142026","03090308301","GURU TEG BAHADUR PUBLIC PRIMARY SCHOOL","5","1","3","2","Primary","Co-education","03","041","00230","Jagraon","230","800199","PUNJAB","Ludhiana","Jagraon (M Cl)","Pvt. Unaided (Recognized)","Urban","03","219854","-94335"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938054","30.857364","75.481442999999999","3","36","142033","03091106501","GPS RAMGARH BHULLAR","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033798","PUNJAB","Ludhiana","Ramgarh (53)","Department of Education","Rural","03","219854","-94567"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936489","30.766532999999999","75.415317999999999","3","36","142035","03090303403","GPS KAUNKE KALAN I","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033889","PUNJAB","Ludhiana","Khosa (138)","Department of Education","Rural","03","219661","-94259"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938326","30.868562000000001","75.583160000000007","3","36","142025","03091107202","GSSS SAWADDI KALAN B","1","5","1","1","Up. Pr. Secondary and Higher Sec","Boys","03","041","00230","Jagraon","230","033804","PUNJAB","Ludhiana","Swaddi Kalan (71)","Department of Education","Rural","03","220150","-94605"
