"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"vilname","upperLeft","38.218514142537281","68.5015470000764","objectid","latitude","longitude","lgd_state_","lgd_distri","Pincode","schcd","School","Mngt Code","Cat_Code","Type Code","Rural_Urban","Category","School Type","stcode11","dtcode11","sdtcode11","Sub-district","subdt_lgd","vilcode11","State","District","Village","Management","Location","udise_stco","esriGeometryPoint","102100","3857","objectid","esriFieldTypeOID","objectid","","936152","30.747136000000001","75.789174000000003","3","36","141203","03090803401","GPS MAHIMA SINGHWALA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033535","PUNJAB","Ludhiana","Mehma Singhwala (308)","Department of Education","Rural","03","220750","-94193"
"","","38.218514142537281","35.032118000555933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","latitude","esriFieldTypeDouble","latitude","","935847","30.731819000000002","75.865291999999997","3","36","141118","03090104501","GPS NANGAL","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033543","PUNJAB","Ludhiana","Lehra (334)","Department of Education","Rural","03","220972","-94141"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","longitude","esriFieldTypeDouble","longitude","","936129","30.745961999999999","75.780466000000004","3","36","141203","03090803201","GPS LOHGARH","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033557","PUNJAB","Ludhiana","Lohgarh (309)","Department of Education","Rural","03","220725","-94189"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lgd_state_","esriFieldTypeInteger","lgd_state_","","933942","30.64226","75.770955999999998","3","36","141205","03090803302","GSSS MAHERNA KALAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00229","Raikot","229","033715","PUNJAB","Ludhiana","Maherna Kalan (381)","Department of Education","Rural","03","220697","-93838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lgd_distri","esriFieldTypeInteger","lgd_distri","","935147","30.699781000000002","75.770674999999997","3","36","141205","03090804501","GPS RANGOOWAL","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033554","PUNJAB","Ludhiana","Ranguwala (347)","Department of Education","Rural","03","220696","-94033"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pincode","esriFieldTypeInteger","Pincode","","935153","30.699988000000001","75.770934999999994","3","36","141205","03090804502","GHS RANGOOWAL","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00227","Ludhiana (East)","227","033554","PUNJAB","Ludhiana","Ranguwala (347)","Department of Education","Rural","03","220697","-94033"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schcd","esriFieldTypeString","schcd","11","933574","30.620809999999999","75.890649999999994","3","737","148019","03160107301","GPS TOTAPURI BASTI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033286","PUNJAB","Ludhiana","Sohian (404)","Department of Education","Rural","03","221046","-93765"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schname","esriFieldTypeString","School","150","933579","30.621047999999998","75.890591000000001","3","36","141119","03090106503","UDAM SINGH PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","033286","PUNJAB","Ludhiana","Sohian (404)","Pvt. Unaided (Recognized)","Rural","03","221046","-93766"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schmgt","esriFieldTypeInteger","Mngt Code","","933245","30.60285","75.916028999999995","3","737","148023","03160110301","GPS NAROMAJRA","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039468","PUNJAB","Malerkotla","Naro Majra (105)","Department of Education","Rural","03","221120","-93704"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schcat","esriFieldTypeInteger","Cat_Code","","933597","30.621896","75.916973999999996","3","36","141119","03090106101","GPS SEKHA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033290","PUNJAB","Ludhiana","Sekha (405)","Department of Education","Rural","03","221122","-93769"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schtype","esriFieldTypeInteger","Type Code","","933817","30.635467999999999","75.916608999999994","3","36","141119","03090100201","GPS BASTI BAZIGAR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033288","PUNJAB","Ludhiana","Ramgarh Sardaran (401)","Department of Education","Rural","03","221121","-93815"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rururb","esriFieldTypeString","Rural_Urban","50","934948","30.691685","75.913032000000001","3","36","141117","03090106401","GPS SIYAAR BOYS","1","1","1","1","Primary","Boys","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Department of Education","Rural","03","221111","-94005"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_cat","esriFieldTypeString","Category","50","934952","30.691772","75.913302999999999","3","36","141117","03090106406","SHAHEED BHAI TARU SINGH PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Pvt. Unaided (Recognized)","Rural","03","221112","-94005"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_typ","esriFieldTypeString","School Type","30","935886","30.733626999999998","75.913497000000007","3","36","141118","03090103301","GPS KHATRA CHOHRAM","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033522","PUNJAB","Ludhiana","Khatra Chaharmi (324)","Department of Education","Rural","03","221112","-94147"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stcode11","esriFieldTypeString","stcode11","2","935806","30.730253000000001","75.766814999999994","3","36","141108","03090802901","GPS KOT AGGAN","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033536","PUNJAB","Ludhiana","Kot-Aga (312)","Department of Education","Rural","03","220685","-94136"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtcode11","esriFieldTypeString","dtcode11","3","934118","30.650804999999998","75.886639000000002","3","737","148020","03160101601","GPS UMARPURA","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039405","PUNJAB","Malerkotla","Umarpura (21)","Department of Education","Rural","03","221034","-93867"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtcode11","esriFieldTypeString","sdtcode11","5","934307","30.660717000000002","75.899085999999997","3","36","141117","03090105601","GPS SAHARAN MAJRA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033311","PUNJAB","Ludhiana","Saharan Majra (385)","Department of Education","Rural","03","221070","-93900"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtname","esriFieldTypeString","Sub-district","30","934252","30.657668999999999","75.880059000000003","3","737","148021","03160101102","GSSS NATHU MAJRA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","797","00269","Malerkotla","269","039405","PUNJAB","Malerkotla","Umarpura (21)","Department of Education","Rural","03","221015","-93890"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","subdt_lgd","esriFieldTypeInteger","subdt_lgd","","934075","30.648503999999999","75.880623999999997","3","737","148021","03160101101","GPS NATHU MAJRA","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039406","PUNJAB","Malerkotla","Nathu Majra (22)","Department of Education","Rural","03","221017","-93859"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilcode11","esriFieldTypeString","vilcode11","6","933356","30.609235000000002","75.781586000000004","3","737","148020","03160102502","GHS JHUNER","1","7","3","1","Upper Pr. and Secondary","Co-education","03","797","00269","Malerkotla","269","039424","PUNJAB","Malerkotla","Ahmadpur (42)","Department of Education","Rural","03","220728","-93726"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stname","esriFieldTypeString","State","30","933871","30.638359999999999","75.773154000000005","3","36","141205","03090803301","GPS MAHERNA KALAN","1","1","3","1","Primary","Co-education","03","041","00229","Raikot","229","033715","PUNJAB","Ludhiana","Maherna Kalan (381)","Department of Education","Rural","03","220704","-93825"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtname","esriFieldTypeString","District","50","934256","30.658193000000001","75.772767999999999","3","737","148021","03160100902","GMS RASULPUR","1","4","3","1","Upper Primary only","Co-education","03","041","00229","Raikot","229","033715","PUNJAB","Ludhiana","Maherna Kalan (381)","Department of Education","Rural","03","220702","-93892"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","935187","30.70148","75.772174000000007","3","36","141205","03090802601","GPS JURAHAN","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033553","PUNJAB","Ludhiana","Jarahan (346)","Department of Education","Rural","03","220701","-94038"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","934768","30.683603999999999","75.876918000000003","3","36","141117","03090104001","GPS KULAHAR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033313","PUNJAB","Ludhiana","Kulahr (336)","Department of Education","Rural","03","221006","-93978"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","934289","30.659483999999999","75.872535999999997","3","737","148021","03160100502","GMS MOMNABAD","1","4","3","1","Upper Primary only","Co-education","03","797","00269","Malerkotla","269","039404","PUNJAB","Malerkotla","Momnabad (20)","Department of Education","Rural","03","220993","-93896"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","934525","30.671762000000001","75.874421999999996","3","737","148021","03160100501","GPS MOMNABAD","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039404","PUNJAB","Malerkotla","Momnabad (20)","Department of Education","Rural","03","220998","-93938"
