"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922899","30.237694999999999","75.903942999999998","3","43","148001","03160903501","GPS KHURANI","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039752","PUNJAB","Sangrur","Khurani (41)","Department of Education","Rural","03","55271","-23118",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924680","30.295442000000001","75.903445000000005","3","43","148034","03160907402","GMS RUPA HERI","1","4","3","1","Upper Primary only","Co-education","03","053","00271","Sangrur","271","039739","PUNJAB","Sangrur","Rupaheri (237)","Department of Education","Rural","03","55271","-23166",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929423","30.430109000000002","75.902732999999998","3","43","148024","03160706401","GPS RAJINDER PURI","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039652","PUNJAB","Sangrur","Rajinder Puri (90)","Department of Education","Rural","03","55270","-23280",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935020","30.694447","75.903152000000006","3","36","141117","03090106404","GSSS SIYAAR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Department of Education","Rural","03","55271","-23504",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923709","30.265298000000001","75.929436999999993","3","43","148001","03160904002","GSSS BHINDRAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039737","PUNJAB","Sangrur","Ghabdan (30)","Department of Education","Rural","03","55290","-23141",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931761","30.526937","75.928768000000005","3","737","148023","03160713202","GMS HAIDER NAGAR","1","4","3","1","Upper Primary only","Co-education","03","797","00269","Malerkotla","269","039472","PUNJAB","Malerkotla","Hathoa (110)","Department of Education","Rural","03","55289","-23362",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923776","30.267854","75.914676999999998","3","43","148001","03160904003","NATIONAL PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039741","PUNJAB","Sangrur","Bhindran (33)","Pvt. Unaided (Recognized)","Rural","03","55279","-23143",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933733","30.630683000000001","75.914868999999996","3","36","141119","03090105205","THE BRITISH WORLD SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033289","PUNJAB","Ludhiana","Timbarwal (403)","Pvt. Unaided (Recognized)","Rural","03","55279","-23450",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934941","30.691403000000001","75.914885999999996","3","36","141117","03090106402","GPS SIYAAR GIRLS","1","1","2","1","Primary","Girls","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Department of Education","Rural","03","55279","-23501",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932996","30.589628000000001","75.807367999999997","3","737","148020","03160103202","GMS MANAK HERI","1","4","3","1","Upper Primary only","Co-education","03","797","00269","Malerkotla","269","039424","PUNJAB","Malerkotla","Ahmadpur (42)","Department of Education","Rural","03","55201","-23415",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922945","30.239094999999999","75.849791999999994","3","43","148001","03160906001","GPS BHALLA BASTI SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","55232","-23119",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924296","30.284576000000001","75.849929000000003","3","43","148001","03160908101","GPS THALES","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039761","PUNJAB","Sangrur","Thalesh (25)","Department of Education","Rural","03","55232","-23157",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924297","30.284579999999998","75.849929000000003","3","43","148001","03160908102","GSSS THALES","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039761","PUNJAB","Sangrur","Thalesh (25)","Department of Education","Rural","03","55232","-23157",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926323","30.335584000000001","75.849288000000001","3","43","148034","03160503102","GPS BENRA. II","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039624","PUNJAB","Sangrur","Benra (95)","Department of Education","Rural","03","55231","-23200",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931415","30.511801999999999","75.849855000000005","3","737","148023","03160106701","GPS JAFRABAD","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039562","PUNJAB","Malerkotla","Mehdevi (90)","Department of Education","Rural","03","55232","-23349",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934924","30.690697","75.850027999999995","3","36","141204","03090104902","GHS POHIR","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00227","Ludhiana (East)","227","033544","PUNJAB","Ludhiana","Pohir 338)","Department of Education","Rural","03","55232","-23500",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935326","30.707985999999998","75.849243000000001","3","36","141118","03090104201","GPS LEHRA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","","PUNJAB","Ludhiana"," ","Department of Education","Rural","03","55231","-23515",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935737","30.727588000000001","75.849999999999994","3","36","141118","03090102201","GPS GOPALPUR","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033414","PUNJAB","Ludhiana","Gopalpur (30)","Department of Education","Rural","03","55232","-23532",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923571","30.260777999999998","75.858901000000003","3","43","148001","03160906305","SUNRISE PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55238","-23137",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927539","30.370177000000002","75.858655999999996","3","43","148024","03160501402","GMS BAZIGAR BASTI DHURI","1","4","3","2","Upper Primary only","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Urban","03","55238","-23229",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934192","30.655244","75.859300000000005","3","737","148021","03160105703","ISLAMIA PUBLIC SCHOOL","5","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039407","PUNJAB","Malerkotla","Akbarpura (19)","Pvt. Unaided (Recognized)","Rural","03","55239","-23470",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935828","30.731321999999999","75.859594000000001","3","36","141118","03090104502","PARAGON INTERNATIONAL SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00227","Ludhiana (East)","227","033543","PUNJAB","Ludhiana","Lehra (334)","Pvt. Unaided (Recognized)","Rural","03","55239","-23535",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921766","30.192543000000001","75.859734000000003","3","43","148002","03160903802","GHS KHERI","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00271","Sangrur","271","039767","PUNJAB","Sangrur","Kanoi (46)","Department of Education","Rural","03","55239","-23080",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923395","30.255365999999999","75.859673000000001","3","43","148001","03160906007","MOTHER INDIA CONVENT SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","039764","PUNJAB","Sangrur","Mangwal (35)","Pvt. Unaided (Recognized)","Urban","03","55239","-23133",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923511","30.258997999999998","75.859931000000003","3","43","148001","03160906006","GURUKUL PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55239","-23136",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927625","30.372845999999999","75.859989999999996","3","43","148024","03160501609","VISHAL MODEL SEN.SEC.SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55239","-23232",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927650","30.373359000000001","75.860578000000004","3","43","148024","03160504002","GSSS DHURI (GIRLS)","1","5","2","2","Up. Pr. Secondary and Higher Sec","Girls","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Urban","03","55240","-23232",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927735","30.375067000000001","75.859882999999996","3","43","148024","03160501604","MODERN SECULAR PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55239","-23234",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929951","30.451606000000002","75.859820999999997","3","737","148023","03160700701","GPS FAIZGARH","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039558","PUNJAB","Malerkotla","Faizgarh (83)","Department of Education","Rural","03","55239","-23298",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931536","30.51745","75.883838999999995","3","737","148023","03160703902","GSSS MALERKOTLA (BOYS)","1","5","1","2","Up. Pr. Secondary and Higher Sec","Boys","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Department of Education","Urban","03","55256","-23354",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931939","30.535246999999998","75.883866999999995","3","737","148023","03160702203","AL FALAH SEN SEC PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55256","-23369",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933816","30.635460999999999","75.883425000000003","3","36","141119","03090103103","SATYA BHARTI SCHOOL, JOGI MAJRA","5","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033287","PUNJAB","Ludhiana","Jogi Majra (402)","Pvt. Unaided (Recognized)","Rural","03","55256","-23454",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927041","30.355786999999999","75.882980000000003","3","43","148017","03160501803","SARVHITKARI VIDYA MANDIR SEN.SEC.SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","039657","PUNJAB","Sangrur","Dhura (97)","Pvt. Unaided (Recognized)","Rural","03","55256","-23217",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929622","30.438569999999999","75.882869999999997","3","43","148024","03160701107","DELHI PUBLIC SCHOOL DHURI","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","039636","PUNJAB","Sangrur","Bhasaur (72)","Pvt. Unaided (Recognized)","Rural","03","55256","-23287",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931769","30.527114999999998","75.883308999999997","3","737","148023","03160702003","SECULAR PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55256","-23362",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933792","30.634385999999999","75.883027999999996","3","36","141119","03090103101","GPS JOGI MAJRA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033287","PUNJAB","Ludhiana","Jogi Majra (402)","Department of Education","Rural","03","55256","-23453",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933798","30.634644000000002","75.882789000000002","3","36","141119","03090103102","GMS JOGI MAJRA","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033287","PUNJAB","Ludhiana","Jogi Majra (402)","Department of Education","Rural","03","55256","-23453",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928949","30.413112999999999","75.897216","3","43","148024","03160504601","GPS RULDU SINGH WALA","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039654","PUNJAB","Sangrur","Ruldu Singhwala (91)","Department of Education","Rural","03","55266","-23266",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931659","30.522832999999999","75.896163000000001","3","737","148023","03160707701","GPS QILA REHMATGARH","1","1","3","2","Primary","Co-education","03","797","00269","Malerkotla","269","","PUNJAB","Malerkotla"," ","Department of Education","Urban","03","55265","-23358",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933177","30.599623000000001","75.897537999999997","3","737","148023","03160109001","GPS FALOND KALAN","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039467","PUNJAB","Malerkotla","Phalaud Kalan (30)","Department of Education","Rural","03","55266","-23423",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933471","30.615278","75.897401000000002","3","36","141119","03090106502","GMS SOHIAN","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033286","PUNJAB","Ludhiana","Sohian (404)","Department of Education","Rural","03","55266","-23437",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933485","30.615763999999999","75.897633999999996","3","36","141119","03090106501","GPS SOHIAN","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033286","PUNJAB","Ludhiana","Sohian (404)","Department of Education","Rural","03","55267","-23437",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931074","30.497774","75.931201000000001","3","737","148023","03160705201","GPS UPPEL KHERI","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039547","PUNJAB","Malerkotla","Upal Kheri (121)","Department of Education","Rural","03","55291","-23337",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933323","30.607567","75.931713999999999","3","36","141119","03090100901","GPS BORKARA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033285","PUNJAB","Ludhiana","Burkara (417)","Department of Education","Rural","03","55291","-23430",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933822","30.635781000000001","75.931145000000001","3","36","141119","03090107301","GPS RORRIAN","1","1","3","2","Primary","Co-education","03","041","00226","Payal","226","800193","PUNJAB","Ludhiana","Maloud (NP)","Department of Education","Urban","03","55291","-23454",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933891","30.638938","75.931320999999997","3","36","141119","03090107201","GPS SOMAL KHERI","1","1","3","2","Primary","Co-education","03","041","00226","Payal","226","","PUNJAB","Ludhiana"," ","Department of Education","Urban","03","55291","-23457",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935840","30.731735","75.931989000000002","3","36","141419","03090202202","GMS GHANGAS","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033320","PUNJAB","Ludhiana","Ghangas (212)","Department of Education","Rural","03","55292","-23535",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935848","30.731843000000001","75.931961999999999","3","36","141419","03090202201","GPS GHANGAS","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033320","PUNJAB","Ludhiana","Ghangas (212)","Department of Education","Rural","03","55292","-23535",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924527","30.291516000000001","75.819655999999995","3","43","148034","03160904201","GPS BANGANWALI","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039759","PUNJAB","Sangrur","Banganwali (20)","Department of Education","Rural","03","55210","-23163",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931421","30.512122999999999","75.819473000000002","3","737","148023","03160107401","GPS TAKHAR KALAN","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039445","PUNJAB","Malerkotla","Takhar (73)","Department of Education","Rural","03","55210","-23349",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931975","30.537226","75.819169000000002","3","737","148023","03160108601","GPS HAKIMPURA","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039452","PUNJAB","Malerkotla","Hakimpura (68)","Department of Education","Rural","03","55209","-23371",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933032","30.591746000000001","75.819120999999996","3","737","148020","03160103201","GPS MANAK HERI","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039422","PUNJAB","Malerkotla","Manakheri (40)","Department of Education","Rural","03","55209","-23417",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934563","30.67379","75.819370000000006","3","737","148021","03160105202","G.N.K. MAHAVIDAYLA AIDED","4","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","800269","PUNJAB","Malerkotla","Ahmedgarh (M Cl)","Government Aided","Urban","03","55210","-23486",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934642","30.677582999999998","75.818877000000001","3","737","148021","03160105302","SANATAN VIDYA MANDIR SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00227","Ludhiana (East)","227","033547","PUNJAB","Ludhiana","Chhapar (340)","Pvt. Unaided (Recognized)","Urban","03","55209","-23489",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922478","30.221408","75.863281000000001","3","43","148001","03160908301","GPS KAMOMAJRA KHURD","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039765","PUNJAB","Sangrur","Kammo Majra Khurd (36)","Department of Education","Rural","03","55242","-23104",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923150","30.247209999999999","75.86448","3","43","148001","03160905904","D.S. MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","039764","PUNJAB","Sangrur","Mangwal (35)","Pvt. Unaided (Recognized)","Urban","03","55242","-23126",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925096","30.305876000000001","75.863399999999999","3","43","148034","03160906503","SATYA BHARTI SCHOOL","5","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","","PUNJAB","Sangrur"," ","Pvt. Unaided (Recognized)","Rural","03","55242","-23175",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927332","30.363882","75.864203000000003","3","43","148024","03160501201","GPS DHURI PIND","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Rural","03","55242","-23224",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927475","30.368372999999998","75.864320000000006","3","43","148024","03160504405","ADARSH MODEL HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55242","-23228",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927478","30.368483999999999","75.863934","3","43","148024","03160504102","S.D.SEN.SEC.SCHOOL AIDED","4","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Government Aided","Urban","03","55242","-23228",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927509","30.369409999999998","75.863547999999994","3","43","148024","03160504404","PRINCE MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55242","-23229",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927572","30.371251000000001","75.863907999999995","3","43","148024","03160503701","GPS WARD NO X DHURI","1","1","3","2","Primary","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Department of Education","Urban","03","55242","-23230",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927595","30.372031","75.863810000000001","3","43","148024","03160501610","SCHOLAR S PRIDE SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00270","Dhuri","270","800271","PUNJAB","Sangrur","Dhuri (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55242","-23231",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932860","30.583604000000001","75.863428999999996","3","737","148023","03160105901","GPS WAZIDGARH","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039418","PUNJAB","Malerkotla","Bazidgarh (35)","Department of Education","Rural","03","55242","-23410",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933884","30.638650999999999","75.863771","3","737","148021","03160100102","GURU HARKISHAN PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","039408","PUNJAB","Malerkotla","Walaitpura (23)","Pvt. Unaided (Recognized)","Rural","03","55242","-23456",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922205","30.210356999999998","75.874754999999993","3","43","148001","03160908401","GPS KAMO MAJRA KALAN","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039749","PUNJAB","Sangrur","Kammo Majra kalan (45)","Department of Education","Rural","03","55250","-23095",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923043","30.243423","75.875175999999996","3","43","148001","03160906901","GPS JHEURA MAJRA","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039751","PUNJAB","Sangrur","Sohian (39)","Department of Education","Rural","03","55250","-23123",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930862","30.489380000000001","75.875387000000003","3","737","148023","03160109201","GPS ADAMPAL","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039554","PUNJAB","Malerkotla","Adampal (88)","Department of Education","Rural","03","55250","-23330",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931549","30.518097000000001","75.876520999999997","3","737","148023","03160702201","GPS NAWABGANJ MALERKOTLA","1","1","3","2","Primary","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Department of Education","Urban","03","55251","-23354",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931554","30.518353000000001","75.875369000000006","3","737","148023","03160707501","MODERN PUBLIC SCHOOL JAMALPURA","5","2","3","2","Primary with Upper Primary","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55250","-23355",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931625","30.521348","75.874897000000004","3","737","148023","03160707403","DAV CENT. SEN .SEC. PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55250","-23357",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931797","30.528559000000001","75.874607999999995","3","737","148023","03160707807","CHANDIGARH PUBLIC SCHOOL SARAUD ROAD","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55250","-23363",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931893","30.533438","75.874779000000004","3","737","148023","03160713501","AABAN PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55250","-23367",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931904","30.533842","75.875455000000002","3","737","148023","03160704403","AALISHAN MODEL HIGH SCHOOL BHUMSI","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55250","-23368",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932085","30.542528000000001","75.876271000000003","3","737","148023","03160703410","S.S. JAIN MODEL SR.SEC.SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","800270","PUNJAB","Malerkotla","Malerkotla (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55251","-23375",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932476","30.561554000000001","75.875286000000003","3","737","148023","03160109101","GPS DULMAN KHURD","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039464","PUNJAB","Malerkotla","Amir Nagar (100)","Department of Education","Rural","03","55250","-23391",""
