"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939008","30.903637","76.415678","3","42","140112","03070202609","GURU RAMRAI PUBLIC SCHOOL CHAMKAUR SAHIB","5","2","3","2","Primary with Upper Primary","Co-education","03","051","00265","Chamkaur Sahib","265","800260","PUNJAB","Rupnagar","Chamkaur Sahib (NP)","Pvt. Unaided (Recognized)","Urban","03","55644","-23681",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939664","30.932579","76.416197999999994","3","42","140111","03070208202","HIMALAYA SEN. SEC. PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","051","00265","Chamkaur Sahib","265","038790","PUNJAB","Rupnagar","Muzafat (97)","Pvt. Unaided (Recognized)","Rural","03","55644","-23706",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939863","30.941925999999999","76.414919999999995","3","42","140111","03070204201","GPS FEROZPUR","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038789","PUNJAB","Rupnagar","Ferozepur (98)","Department of Education","Rural","03","55643","-23713",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939946","30.946421000000001","76.417306999999994","3","42","140112","03070204001","GPS MALEWAL FARID","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038785","PUNJAB","Rupnagar","Sheikhupur (96)","Department of Education","Rural","03","55645","-23717",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942363","31.168690000000002","76.414939000000004","3","42","140117","03070603601","GPS GHAHI MAJRA","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038385","PUNJAB","Rupnagar","Ghahi Majra (497)","Department of Education","Rural","03","55643","-23906",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942418","31.173966","76.411512999999999","3","42","140117","03070605601","GPS KATTA","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038385","PUNJAB","Rupnagar","Ghahi Majra (497)","Department of Education","Rural","03","55641","-23911",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942487","31.179497000000001","76.412981000000002","3","42","140117","03070605501","GPS KARURA","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038383","PUNJAB","Rupnagar","Karura (494)","Department of Education","Rural","03","55642","-23915",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942488","31.179624","76.411537999999993","3","42","140117","03070605502","GHS KARURA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","051","00262","Anandpur Sahib","262","038383","PUNJAB","Rupnagar","Karura (494)","Department of Education","Rural","03","55641","-23916",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942730","31.20382","76.419310999999993","3","42","140117","03070604701","GPS JHAJ","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038380","PUNJAB","Rupnagar","Pachranda (379)","Department of Education","Rural","03","55646","-23936",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942733","31.204087999999999","76.410426999999999","3","42","140117","03070608301","GPS RAIPUR","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038376","PUNJAB","Rupnagar","Raipur (491)","Department of Education","Rural","03","55640","-23936",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942735","31.204312999999999","76.419015999999999","3","42","140117","03070604702","GSSS JHAJ","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","051","00262","Anandpur Sahib","262","038380","PUNJAB","Rupnagar","Pachranda (379)","Department of Education","Rural","03","55646","-23937",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942754","31.205866","76.417188999999993","3","42","140117","03070603401","GPS DUMEWAL","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038375","PUNJAB","Rupnagar","Dumewal (377)","Department of Education","Rural","03","55645","-23938",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943692","31.289009","76.418107000000006","3","42","140133","03070106409","GMS GAG","1","4","3","1","Upper Primary only","Co-education","03","051","00263","Nangal","263","038586","PUNJAB","Rupnagar","Jindbari (355)","Department of Education","Rural","03","55646","-24009",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943712","31.291114","76.415644999999998","3","42","140133","03070110101","GPS NANGLI","1","1","3","1","Primary","Co-education","03","051","00263","Nangal","263","038585","PUNJAB","Rupnagar","Nangli (354)","Department of Education","Rural","03","55644","-24010",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943814","31.300552","76.417935999999997","3","42","140133","03070102405","GMS JANDLA","1","4","3","1","Upper Primary only","Co-education","03","051","00263","Nangal","263","038584","PUNJAB","Rupnagar","Bhanupali (253)","Department of Education","Rural","03","55645","-24019",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943818","31.300605999999998","76.419437000000002","3","42","140133","03070102406","GMS NANGLI","1","4","3","1","Upper Primary only","Co-education","03","051","00263","Nangal","263","038584","PUNJAB","Rupnagar","Bhanupali (253)","Department of Education","Rural","03","55646","-24019",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943846","31.303989999999999","76.417601000000005","3","42","140133","03070102404","GMS BHANUPLI","1","4","3","1","Upper Primary only","Co-education","03","051","00263","Nangal","263","038584","PUNJAB","Rupnagar","Bhanupali (253)","Department of Education","Rural","03","55645","-24021",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","944268","31.330598999999999","76.418321000000006","3","42","140125","03070103601","GPS DABKHERA LOWER","1","1","3","1","Primary","Co-education","03","051","00263","Nangal","263","038578","PUNJAB","Rupnagar","Dab Khera (350)","Department of Education","Rural","03","55646","-24044",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937648","30.835148","76.499589999999998","3","42","140102","03070503805","GMS KAINAUR","1","4","3","1","Upper Primary only","Co-education","03","051","00265","Chamkaur Sahib","265","038908","PUNJAB","Rupnagar","Kainaur (235)","Department of Education","Rural","03","55705","-23623",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940012","30.949898000000001","76.501294999999999","3","42","140001","03070710705","GMS KHAIRABAD","1","4","3","1","Upper Primary only","Co-education","03","051","00264","Rup Nagar","264","038672","PUNJAB","Rupnagar","Khairabad (52)","Department of Education","Rural","03","55706","-23720",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940021","30.950223000000001","76.500765999999999","3","42","140001","03070710701","GPS KHAIRBAD","1","1","3","1","Primary","Co-education","03","051","00264","Rup Nagar","264","038672","PUNJAB","Rupnagar","Khairabad (52)","Department of Education","Rural","03","55706","-23721",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940423","30.987629999999999","76.502153000000007","3","40","144533","03060200304","GMS ANSRON","1","4","3","1","Upper Primary only","Co-education","03","039","00219","Balachaur","219","032390","PUNJAB","Shahid Bhagat Singh Nagar","Asron (418)","Department of Education","Rural","03","55707","-23752",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941626","31.107482000000001","76.499790000000004","3","42","140119","03070604801","GPS KISANA","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038392","PUNJAB","Rupnagar","Majara (311)","Department of Education","Rural","03","55705","-23854",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942795","31.209934000000001","76.501718999999994","3","42","140116","03070102901","GPS BURJ","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038423","PUNJAB","Rupnagar","Buraj (363)","Department of Education","Rural","03","55706","-23941",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423745","31.296339","76.502108000000007","2","15","174002","02080201701","GPS DOLAN","1","1","3","1","Primary","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Department of Education","Rural","02","55707","-24015",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423902","31.312778000000002","76.499722000000006","2","15","174310","02080217205","SH.SKTI.S.S.S SH NAINA DEVI JI","5","10","3","2","Secondary with Higher Secondary","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Pvt. Unaided (Recognized)","Urban","02","55705","-24029",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423903","31.312778000000002","76.499722000000006","2","15","174310","02080207602","GMS NAINA DEVI JI","1","4","3","1","Upper Primary only","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Department of Education","Rural","02","55705","-24029",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1424319","31.348818000000001","76.499673999999999","2","15","174201","02080206502","GPS SARAN","1","1","3","1","Primary","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Department of Education","Rural","02","55705","-24060",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937543","30.829498999999998","76.582275999999993","3","608","140103","03180312302","GURU HARKRISHAN PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","052","00266","Kharar","266","800262","PUNJAB","Sahibzada Ajit Singh Nag*","Kurali (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55765","-23618",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938529","30.879362","76.582986000000005","3","42","140103","03070710301","GPS KALAL MAJRA","1","1","3","1","Primary","Co-education","03","051","00264","Rup Nagar","264","038754","PUNJAB","Rupnagar","Kalal Majra (205)","Department of Education","Rural","03","55766","-23660",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941130","31.060784000000002","76.582767000000004","3","42","140113","03070711704","GMS KOTBALA","1","4","3","1","Upper Primary only","Co-education","03","051","00264","Rup Nagar","264","038608","PUNJAB","Rupnagar","Kot Bala (10)","Department of Education","Rural","03","55765","-23814",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942087","31.144926999999999","76.582705000000004","3","42","140114","03070715901","GPS PIRTHIPUR","1","1","3","1","Primary","Co-education","03","051","00264","Rup Nagar","264","038505","PUNJAB","Rupnagar","Pirthipur (321)","Department of Education","Rural","03","55765","-23886",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942154","31.151494","76.583037000000004","3","42","140114","03070708803","GPS NIRMOHGARH","1","1","3","1","Primary","Co-education","03","051","00264","Rup Nagar","264","038528","PUNJAB","Rupnagar","Hardo Namoh (318)","Department of Education","Rural","03","55766","-23892",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942185","31.154458999999999","76.582429000000005","3","42","140114","03070708701","GPS HARDO HARIPUR","1","1","3","1","Primary","Co-education","03","051","00264","Rup Nagar","264","038528","PUNJAB","Rupnagar","Hardo Namoh (318)","Department of Education","Rural","03","55765","-23894",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942766","31.206959000000001","76.582153000000005","3","42","140115","03070108301","GPS MAJHER","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038411","PUNJAB","Rupnagar","Daulowal (344)","Department of Education","Rural","03","55765","-23939",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943006","31.224412000000001","76.581908999999996","3","42","140116","03070100702","GMS BALAULI","1","4","3","1","Upper Primary only","Co-education","03","051","00262","Anandpur Sahib","262","038410","PUNJAB","Rupnagar","Balauli (330)","Department of Education","Rural","03","55765","-23954",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936393","30.760078","76.506836000000007","3","42","140101","03070506302","GSSS RATTANGARH","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","051","00265","Chamkaur Sahib","265","038934","PUNJAB","Rupnagar","Rattangarh (250)","Department of Education","Rural","03","55710","-23559",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936419","30.762438","76.506084999999999","3","42","140101","03070506301","GPS RATTANGARH","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038934","PUNJAB","Rupnagar","Rattangarh (250)","Department of Education","Rural","03","55710","-23561",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936575","30.772445000000001","76.506748000000002","3","42","140101","03070505901","GPS RAMGARH MANDA","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038936","PUNJAB","Rupnagar","Ramgarh Alias Manda (253)","Department of Education","Rural","03","55710","-23570",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936832","30.788958000000001","76.506468999999996","3","42","140101","03070507904","MATA GUJRI HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","051","00265","Chamkaur Sahib","265","800261","PUNJAB","Rupnagar","Morinda (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55710","-23584",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936868","30.790891999999999","76.505403999999999","3","42","140101","03070507404","SHINING STAR SCHOOL","5","1","3","2","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","800261","PUNJAB","Rupnagar","Morinda (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55709","-23585",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937587","30.831783000000001","76.506922000000003","3","42","140102","03070503806","INDRA MODEL SCHOOL KAINOUR","5","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038908","PUNJAB","Rupnagar","Kainaur (235)","Pvt. Unaided (Recognized)","Rural","03","55710","-23620",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937588","30.831783000000001","76.506922000000003","3","42","140101","03070503804","INDIRA HIGH SCHOOL","4","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","051","00265","Chamkaur Sahib","265","038908","PUNJAB","Rupnagar","Kainaur (235)","Government Aided","Rural","03","55710","-23620",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937590","30.83183","76.506908999999993","3","42","140102","03070503802","HIRA PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","051","00265","Chamkaur Sahib","265","038908","PUNJAB","Rupnagar","Kainaur (235)","Pvt. Unaided (Recognized)","Rural","03","55710","-23620",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937637","30.834603000000001","76.506202999999999","3","42","140102","03070503801","GPS KAINAUR","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038908","PUNJAB","Rupnagar","Kainaur (235)","Department of Education","Rural","03","55710","-23622",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938363","30.869755000000001","76.506557000000001","3","42","140101","03070501702","GSSS BOOR MAJRA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","051","00265","Chamkaur Sahib","265","038885","PUNJAB","Rupnagar","Boor Majra (227)","Department of Education","Rural","03","55710","-23652",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938368","30.870045999999999","76.506579000000002","3","42","140103","03070501701","GPS BOORMAJRA","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038885","PUNJAB","Rupnagar","Boor Majra (227)","Department of Education","Rural","03","55710","-23652",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938707","30.889679999999998","76.506851999999995","3","42","140001","03070717301","GPS SALAHPUR","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038882","PUNJAB","Rupnagar","Salahpur (166)","Department of Education","Rural","03","55710","-23669",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939737","30.935319","76.505865999999997","3","42","140111","03070702402","GMS BARA BANDE MEHAL KALAN","1","4","3","1","Upper Primary only","Co-education","03","051","00264","Rup Nagar","264","038675","PUNJAB","Rupnagar","Bara Bande Mehal (173)","Department of Education","Rural","03","55709","-23708",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941943","31.132458","76.507304000000005","3","42","140117","03070600501","GPS ASMANPUR","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038484","PUNJAB","Rupnagar","Takhatgarh (416)","Department of Education","Rural","03","55710","-23875",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941996","31.137387","76.506491999999994","3","42","140119","03070608201","GPS RAIPUR","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038468","PUNJAB","Rupnagar","Munna (414)","Department of Education","Rural","03","55710","-23880",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942001","31.137730000000001","76.506604999999993","3","42","140119","03070608202","GHS RAIPUR","1","7","3","1","Upper Pr. and Secondary","Co-education","03","051","00262","Anandpur Sahib","262","038468","PUNJAB","Rupnagar","Munna (414)","Department of Education","Rural","03","55710","-23880",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942416","31.173635999999998","76.507292000000007","3","42","140117","03070609803","DSA INTERNATIONAL SCHOOL SASKAUR","5","2","3","1","Primary with Upper Primary","Co-education","03","051","00262","Anandpur Sahib","262","038447","PUNJAB","Rupnagar","Saskaur (400)","Pvt. Unaided (Recognized)","Rural","03","55710","-23910",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943110","31.234401999999999","76.505465000000001","3","42","140133","03070112604","MSK ACADEMY SUREWAL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","051","00262","Anandpur Sahib","262","800257","PUNJAB","Rupnagar","Anandpur Sahib (M Cl)","Pvt. Unaided (Recognized)","Rural","03","55709","-23962",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943111","31.234401999999999","76.505465000000001","3","42","140118","03070113402","VSN PUBLIC SCHOOL APS","5","1","3","2","Primary","Co-education","03","051","00262","Anandpur Sahib","262","800257","PUNJAB","Rupnagar","Anandpur Sahib (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55709","-23962",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943112","31.234401999999999","76.505465000000001","3","42","140118","03070114002","SASM SCHOOL ANANDPUR SAHIB","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","051","00262","Anandpur Sahib","262","800257","PUNJAB","Rupnagar","Anandpur Sahib (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55709","-23962",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943145","31.237441","76.504980000000003","3","42","140118","03070113401","SD PRIMARY SCHOOL","4","1","3","2","Primary","Co-education","03","051","00262","Anandpur Sahib","262","800257","PUNJAB","Rupnagar","Anandpur Sahib (M Cl)","Government Aided","Urban","03","55709","-23965",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423811","31.303889000000002","76.506388999999999","2","15","174002","02080204402","GSSS BASSI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Department of Education","Rural","02","55710","-24021",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423892","31.311810999999999","76.506550000000004","2","15","174002","02080204401","GPCS BASSI","1","1","3","1","Primary","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Department of Education","Rural","02","55710","-24028",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1424130","31.334721999999999","76.507221999999999","2","15","174002","02080204301","GPS RANNI","1","1","3","1","Primary","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Department of Education","Rural","02","55710","-24048",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936478","30.765689999999999","76.504840999999999","3","42","140102","03070504801","GPS KULHERI","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038935","PUNJAB","Rupnagar","Kulheri (252)","Department of Education","Rural","03","55709","-23564",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940204","30.963025999999999","76.503917999999999","3","42","140001","03070718306","SANT KARAM SINGH ACADMY ROPAR","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","051","00264","Rup Nagar","264","038668","PUNJAB","Rupnagar","Shampura (49)","Pvt. Unaided (Recognized)","Rural","03","55708","-23731",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940422","30.987514999999998","76.502277000000007","3","40","144533","03060200301","GPS ANSRON","1","1","3","1","Primary","Co-education","03","039","00219","Balachaur","219","032390","PUNJAB","Shahid Bhagat Singh Nagar","Asron (418)","Department of Education","Rural","03","55707","-23752",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941269","31.074656999999998","76.504334999999998","3","42","140119","03070608501","GPS KHAD RAJGIRI","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038492","PUNJAB","Rupnagar","Rajgiri (518)","Department of Education","Rural","03","55708","-23826",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941714","31.114611","76.503708000000003","3","42","140119","03070600801","GPS BAHMAN MAJRA","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038483","PUNJAB","Rupnagar","Bahman Majra (425)","Department of Education","Rural","03","55708","-23860",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942254","31.159455000000001","76.504720000000006","3","42","140117","03070607302","GMS MUSSAPUR","1","4","3","1","Upper Primary only","Co-education","03","051","00262","Anandpur Sahib","262","038451","PUNJAB","Rupnagar","Chahar Majra (404)","Department of Education","Rural","03","55709","-23898",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943149","31.237729999999999","76.503686999999999","3","42","140118","03070113206","KHALSA PRIMARY SCHOOL ANANDPUR SAHIB","4","1","3","2","Primary","Co-education","03","051","00262","Anandpur Sahib","262","800257","PUNJAB","Rupnagar","Anandpur Sahib (M Cl)","Government Aided","Urban","03","55708","-23965",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423744","31.296150999999998","76.502512999999993","2","15","174002","02080201601","GHS DOLAN","1","7","3","1","Upper Pr. and Secondary","Co-education","02","030","00155","Naina Devi","155","null","HIMACHAL PRADESH","Bilaspur","null","Department of Education","Rural","02","55707","-24015",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936640","30.776710000000001","76.564300000000003","3","608","140413","03180205204","GSSS GHARRUAN BOYS","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","052","00266","Kharar","266","039041","PUNJAB","Sahibzada Ajit Singh Nag*","Gharuan (377)","Department of Education","Urban","03","55752","-23573",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937396","30.820118999999998","76.564729","3","608","140301","03180303601","GPS GOSLAN","1","1","3","1","Primary","Co-education","03","052","00266","Kharar","266","800262","PUNJAB","Sahibzada Ajit Singh Nag*","Kurali (M Cl)","Department of Education","Rural","03","55752","-23610",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937874","30.847529999999999","76.564794000000006","3","42","140103","03070501601","GPS BHAGOWAL","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038953","PUNJAB","Rupnagar","Adhrera (122)","Department of Education","Rural","03","55752","-23633",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938384","30.871053","76.564008000000001","3","42","140108","03070703703","GMS BHAGO MAJRA","1","4","3","1","Upper Primary only","Co-education","03","051","00264","Rup Nagar","264","038749","PUNJAB","Rupnagar","Bhago Majra (210)","Department of Education","Rural","03","55752","-23653",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940188","30.962297","76.564890000000005","3","42","140108","03070710004","GMS KAKOT","1","4","3","1","Upper Primary only","Co-education","03","051","00264","Rup Nagar","264","038663","PUNJAB","Rupnagar","Majri (353)","Department of Education","Rural","03","55752","-23731",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941575","31.102964","76.565206000000003","3","42","140119","03070603101","GPS CHAUNTA","1","1","3","1","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038502","PUNJAB","Rupnagar","Chonta (430)","Department of Education","Rural","03","55753","-23850",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942676","31.198163999999998","76.563884000000002","3","42","140116","03070101901","GPS BHAGWALA","1","1","3","2","Primary","Co-education","03","051","00262","Anandpur Sahib","262","038515","PUNJAB","Rupnagar","Bhagwala (371)","Department of Education","Urban","03","55752","-23931",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937732","30.840198999999998","76.563412","3","608","140103","03180312002","INTERNATIONAL PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","052","00266","Kharar","266","800262","PUNJAB","Sahibzada Ajit Singh Nag*","Kurali (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55751","-23627",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937789","30.843563","76.562540999999996","3","42","140103","03070502101","GPS CHARHERI","1","1","3","1","Primary","Co-education","03","051","00265","Chamkaur Sahib","265","038950","PUNJAB","Rupnagar","Charheri (120)","Department of Education","Rural","03","55751","-23630",""
