"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schtype","esriFieldTypeInteger","Type Code","","938590","30.883106000000002","75.716384000000005","3","36","141102","03090501602","GHS DEWATWAL","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033659","PUNJAB","Ludhiana","Dewatwal (144)","Department of Education","Rural","03","220538","-94654"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rururb","esriFieldTypeString","Rural_Urban","50","938594","30.883464","75.715881999999993","3","36","141102","03090501601","GPS DEWATWAL","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033659","PUNJAB","Ludhiana","Dewatwal (144)","Department of Education","Rural","03","220537","-94655"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_cat","esriFieldTypeString","Category","50","936660","30.777875000000002","75.725346999999999","3","36","142029","03090801501","GPS DHAIPAI","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033562","PUNJAB","Ludhiana","Dhaipai (303)","Department of Education","Rural","03","220564","-94297"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_typ","esriFieldTypeString","School Type","30","936661","30.777905000000001","75.725622000000001","3","36","142029","03090801502","GHS DHAIPAI","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033562","PUNJAB","Ludhiana","Dhaipai (303)","Department of Education","Rural","03","220565","-94297"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stcode11","esriFieldTypeString","stcode11","2","936919","30.794208999999999","75.750817999999995","3","36","142029","03090802501","GPS JODHAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033674","PUNJAB","Ludhiana","Jodhan (CT)","Department of Education","Rural","03","220638","-94353"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtcode11","esriFieldTypeString","dtcode11","3","936954","30.797008999999999","75.752336","3","36","142029","03090802505","SHRI GURU RAM RAI PUBLIC SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","033566","PUNJAB","Ludhiana","Rattan (301)","Pvt. Unaided (Recognized)","Rural","03","220643","-94362"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtcode11","esriFieldTypeString","sdtcode11","5","937616","30.833241999999998","75.742627999999996","3","36","142021","03090504604","SATYA BHARTI SCHOOL, PAMAAL\n","5","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033596","PUNJAB","Ludhiana","Pamal  (298)","Pvt. Unaided (Recognized)","Rural","03","220615","-94485"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtname","esriFieldTypeString","Sub-district","30","937044","30.801621000000001","75.717607999999998","3","36","141103","03091201403","G.H.G ACADEMY KHANDOOR","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033565","PUNJAB","Ludhiana","Khandur (84 J)","Pvt. Unaided (Recognized)","Rural","03","220542","-94378"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","subdt_lgd","esriFieldTypeInteger","subdt_lgd","","938346","30.869211","75.717671999999993","3","36","141102","03090501901","GPS GAHOUR","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033661","PUNJAB","Ludhiana","Gahaur (143)","Department of Education","Rural","03","220542","-94607"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilcode11","esriFieldTypeString","vilcode11","6","938354","30.869395000000001","75.717900999999998","3","36","141102","03090501902","GHS GAHOUR","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033661","PUNJAB","Ludhiana","Gahaur (143)","Department of Education","Rural","03","220543","-94608"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stname","esriFieldTypeString","State","30","937079","30.802759999999999","75.748414999999994","3","36","142029","03090802502","GSSS TAHLI SAHIB, RATTAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033566","PUNJAB","Ludhiana","Rattan (301)","Department of Education","Rural","03","220631","-94382"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtname","esriFieldTypeString","District","50","938342","30.869157000000001","75.749336999999997","3","36","142021","03090500312","KENDRIYA VIDYALAYA BADDOWAL CANTT. (Code-1295)","92","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033679","PUNJAB","Ludhiana","Baddowal (CT)","Kendriya Vidyalaya(KV)","Rural","03","220634","-94607"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","937042","30.801515999999999","75.757267999999996","3","36","142029","03090804601","GPS RATTAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033566","PUNJAB","Ludhiana","Rattan (301)","Department of Education","Rural","03","220657","-94377"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","937136","30.805834999999998","75.757306999999997","3","36","142029","03090803601","GPS MANSOORAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033593","PUNJAB","Ludhiana","Mansuran (290)","Department of Education","Rural","03","220657","-94392"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","938713","30.889878","75.757052999999999","3","36","142027","03090500204","GHS AYALI KALAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033605","PUNJAB","Ludhiana","Ayali Kalan (155)","Department of Education","Rural","03","220657","-94677"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","938723","30.890098999999999","75.757316000000003","3","36","142027","03090500201","GPS AYALI KALAN BOYS","1","1","1","1","Primary","Boys","03","041","00228","Ludhiana (West)","228","033605","PUNJAB","Ludhiana","Ayali Kalan (155)","Department of Education","Rural","03","220657","-94678"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936423","30.762710999999999","75.737448999999998","3","36","141202","03090801001","GPS CHAMINDA","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033561","PUNJAB","Ludhiana","Chaminda (304)","Department of Education","Rural","03","220600","-94246"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937322","30.814893000000001","75.738045","3","36","142029","03090801201","GPS CHHOKAR","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033595","PUNJAB","Ludhiana","Chhokar (300)","Department of Education","Rural","03","220601","-94423"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937720","30.839590999999999","75.737858000000003","3","36","142021","03090504601","GPS PAMAAL","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033596","PUNJAB","Ludhiana","Pamal  (298)","Department of Education","Rural","03","220601","-94507"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937718","30.839476000000001","75.737204000000006","3","36","142021","03090504602","GSSS PAMAAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033596","PUNJAB","Ludhiana","Pamal  (298)","Department of Education","Rural","03","220599","-94506"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936448","30.764216999999999","75.631675000000001","3","36","141104","03091202303","GMS SUDHAR","1","4","3","1","Upper Primary only","Co-education","03","041","00229","Raikot","229","033683","PUNJAB","Ludhiana","Sudhar (90)","Department of Education","Rural","03","220291","-94251"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936488","30.766521999999998","75.631536999999994","3","36","141104","03091202301","GPS SUDHAR BOYS","1","1","3","1","Primary","Co-education","03","041","00229","Raikot","229","033683","PUNJAB","Ludhiana","Sudhar (90)","Department of Education","Rural","03","220291","-94259"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937499","30.826471000000002","75.631471000000005","3","36","141101","03090305503","Golden Earth Convent School","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033672","PUNJAB","Ludhiana","Pandori (78)","Pvt. Unaided (Recognized)","Rural","03","220291","-94462"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936241","30.752320999999998","75.701663999999994","3","36","141105","03090804702","SKS GSSS SARABHA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033563","PUNJAB","Ludhiana","Saraba (354)","Department of Education","Rural","03","220495","-94211"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936250","30.752914000000001","75.701374999999999","3","36","141105","03090804701","GPS SARABHA","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033563","PUNJAB","Ludhiana","Saraba (354)","Department of Education","Rural","03","220494","-94213"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937992","30.854275000000001","75.700631999999999","3","36","141102","03090500808","PEACE PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033600","PUNJAB","Ludhiana","Bhanohar (296)","Pvt. Unaided (Recognized)","Rural","03","220492","-94556"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938894","30.898776999999999","75.699769000000003","3","36","141102","03090606702","GSSS ISEWAAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033658","PUNJAB","Ludhiana","Isewal (135)","Department of Education","Rural","03","220490","-94707"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937389","30.819709","75.707158000000007","3","36","141101","03091202102","SHAHEED NIRMALJIT SINGH SEKHON GHS RURKA KALAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033597","PUNJAB","Ludhiana","Rurka (83J)","Department of Education","Rural","03","220511","-94439"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937392","30.820024","75.706806","3","36","141101","03091202101","GPS RURKA KALAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033597","PUNJAB","Ludhiana","Rurka (83J)","Department of Education","Rural","03","220510","-94440"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937906","30.849191000000001","75.722053000000002","3","36","141102","03090502201","GPS HASSANPUR","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033069","PUNJAB","Ludhiana","Hassanpur (66)","Department of Education","Rural","03","220555","-94539"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938141","30.861274999999999","75.743849999999995","3","36","142021","03090500304","SHAHEED SEPOY SUKHDEV SINGH GMS BADDOWAL\n","1","4","3","1","Upper Primary only","Co-education","03","041","00228","Ludhiana (West)","228","033679","PUNJAB","Ludhiana","Baddowal (CT)","Department of Education","Rural","03","220618","-94580"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938692","30.889019999999999","75.735906999999997","3","36","142027","03090500401","GPS BAINS","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033660","PUNJAB","Ludhiana","Bains (145)","Department of Education","Rural","03","220595","-94674"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938715","30.889939999999999","75.735988000000006","3","36","142027","03090500402","GMS BAINS","1","4","3","1","Upper Primary only","Co-education","03","041","00228","Ludhiana (West)","228","033660","PUNJAB","Ludhiana","Bains (145)","Department of Education","Rural","03","220595","-94677"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936382","30.759618","75.649023","3","36","141106","03091200305","KENDRIYA VIDYALAYA NO.1 AFS HALWARA (Code-1314)","92","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Kendriya Vidyalaya(KV)","Rural","03","220342","-94235"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936384","30.759651000000002","75.650379999999998","3","36","141106","03091200306","KENDRIYA VIDYALAYA NO.2 AFS HALWARA (Code-1315)","92","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Kendriya Vidyalaya(KV)","Rural","03","220346","-94235"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936386","30.759664999999998","75.650288000000003","3","36","141107","03091200908","AIR FORCE SCHOOL HALWARA","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Pvt. Unaided (Recognized)","Rural","03","220346","-94236"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936516","30.768428","75.647863000000001","3","36","141104","03091201601","GPS PUL AKALGARH","1","1","3","1","Primary","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Department of Education","Rural","03","220339","-94265"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937310","30.814260999999998","75.648152999999994","3","36","141422","03091201901","GPS RAQBA","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033673","PUNJAB","Ludhiana","Raqba (79)","Department of Education","Rural","03","220339","-94421"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937315","30.814519000000001","75.649084999999999","3","36","141422","03091201905","SATYA BHARTI SCHOOL, RAQBA","5","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033673","PUNJAB","Ludhiana","Raqba (79)","Pvt. Unaided (Recognized)","Rural","03","220342","-94421"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937347","30.816890999999998","75.648596999999995","3","36","141422","03091201902","GSSS RAQBA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033673","PUNJAB","Ludhiana","Raqba (79)","Department of Education","Rural","03","220341","-94430"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938016","30.855699000000001","75.590226999999999","3","36","142025","03091108301","GPS TALWANDI KALAN","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033805","PUNJAB","Ludhiana","Talwandi Kalan (72)","Department of Education","Rural","03","220171","-94561"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938109","30.859940000000002","75.591789000000006","3","36","142025","03091108303","M.L.D.P SEN.SEC.. SCHOOL TALWANDI KALAN","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033805","PUNJAB","Ludhiana","Talwandi Kalan (72)","Pvt. Unaided (Recognized)","Rural","03","220175","-94576"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937881","30.847631","75.714051999999995","3","36","141102","03090500801","GPS BHANOHAR\n","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033600","PUNJAB","Ludhiana","Bhanohar (296)","Department of Education","Rural","03","220531","-94534"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938026","30.856054","75.710605999999999","3","36","141102","03090500802","BHAI ISHER SINGH MEMORIAL GHS BHANOHAR","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033600","PUNJAB","Ludhiana","Bhanohar (296)","Department of Education","Rural","03","220521","-94562"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936650","30.777456000000001","75.641132999999996","3","36","141104","03091200304","GHG GURUSAR SADHAR","4","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00229","Raikot","229","033683","PUNJAB","Ludhiana","Sudhar (90)","Government Aided","Rural","03","220319","-94296"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937594","30.83203","75.640307000000007","3","36","141101","03090305502","GHS PANDORI","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033672","PUNJAB","Ludhiana","Pandori (78)","Department of Education","Rural","03","220317","-94481"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937610","30.832953","75.640468999999996","3","36","141101","03090305501","GPS PANDORI","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033672","PUNJAB","Ludhiana","Pandori (78)","Department of Education","Rural","03","220317","-94484"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936505","30.767621999999999","75.745225000000005","3","36","141202","03090800301","GPS BALOWAL","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033560","PUNJAB","Ludhiana","Ballowal (305)","Department of Education","Rural","03","220622","-94262"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936510","30.767714999999999","75.744949000000005","3","36","141202","03090800302","GSSS BALOWAL CHAMINDA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033560","PUNJAB","Ludhiana","Ballowal (305)","Department of Education","Rural","03","220621","-94263"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938139","30.861208000000001","75.744550000000004","3","36","142021","03090500302","GPS BADDOWAL\n","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033679","PUNJAB","Ludhiana","Baddowal (CT)","Department of Education","Rural","03","220620","-94580"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938322","30.868455999999998","75.744536999999994","3","36","142021","03090500305","GSSS BADDOWAL CANTT","1","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033679","PUNJAB","Ludhiana","Baddowal (CT)","Department of Education","Rural","03","220620","-94604"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936951","30.79692","75.720411999999996","3","36","141103","03091201401","GPS KHANDOOR","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033565","PUNJAB","Ludhiana","Khandur (84 J)","Department of Education","Rural","03","220550","-94362"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936953","30.796980999999999","75.720146999999997","3","36","141103","03091201402","GHS KHANDOOR","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033565","PUNJAB","Ludhiana","Khandur (84 J)","Department of Education","Rural","03","220549","-94362"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937951","30.851862000000001","75.723426000000003","3","36","141102","03090502202","GSSS HASSANPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033069","PUNJAB","Ludhiana","Hassanpur (66)","Department of Education","Rural","03","220559","-94548"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938918","30.900068000000001","75.723303999999999","3","36","142027","03090601211","TAGORE PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033650","PUNJAB","Ludhiana","Birmi (146)","Pvt. Unaided (Recognized)","Rural","03","220558","-94712"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937760","30.842234000000001","75.674308999999994","3","36","141101","03090511601","B.S PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","033662","PUNJAB","Ludhiana","Dakha (142)","Pvt. Unaided (Recognized)","Urban","03","220416","-94516"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936558","30.771034","75.651864000000003","3","36","141104","03091202304","GURU NANAK PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Pvt. Unaided (Recognized)","Rural","03","220350","-94274"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936612","30.775193999999999","75.651385000000005","3","36","141104","03091202307","KHALSA COLLEGIATE PUBLIC SENIOR SECONDARY SCHOOL","5","11","3","1","Higher Secondary only/Jr. College","Co-education","03","041","00229","Raikot","229","033682","PUNJAB","Ludhiana","Ghuman (86)","Pvt. Unaided (Recognized)","Rural","03","220349","-94288"
